pickup_datetime,Pickup_longitude,Pickup_latitude
6/18/14 9:20,-74.003287,40.738962
8/11/14 15:54,-74.01151,40.703277
9/12/14 16:45,-74.015197,40.708492
9/20/14 9:12,-73.978497,40.788117
7/3/14 13:59,-73.998502,40.740255
9/13/14 16:44,-73.99116,40.76546
5/29/14 17:49,-73.9517,40.773735
5/17/14 21:56,-73.982053,40.778082
7/6/14 2:00,-73.987912,40.723902
4/26/14 14:17,-73.976595,40.759181
4/4/14 15:01,-73.97248,40.753535
5/30/14 11:18,-73.945995,40.773177
4/11/14 8:39,-73.964484,40.763848
9/18/14 7:20,-73.99857,40.75533
5/9/14 21:12,-73.981618,40.746842
6/16/14 13:27,-73.94764,40.779428
8/23/14 9:56,-73.993799,40.732768
7/30/14 23:36,-73.978288,40.78596
7/18/14 21:48,-73.969582,40.785355
5/26/14 16:11,-73.990139,40.750424
9/29/14 23:07,-73.986875,40.729835
4/9/14 11:07,-73.96701,40.772772
8/30/14 2:17,-73.979575,40.727505
6/13/14 22:47,-73.783157,40.648553
4/6/14 19:59,-73.959755,40.798577
6/13/14 3:59,-73.979295,40.761878
7/10/14 19:08,-73.954445,40.769875
8/6/14 15:14,-73.96535,40.77479
4/4/14 10:17,-73.997648,40.765282
4/2/14 15:52,-73.979423,40.783574
7/13/14 19:57,-73.974729,40.758913
5/27/14 18:34,-73.963264,40.766166
5/13/14 19:24,-74.00636,40.751212
6/9/14 0:15,-73.995603,40.759589
8/24/14 12:57,-74.002787,40.73379
6/25/14 8:28,-73.979645,40.747657
9/23/14 11:55,-73.993756,40.738861
8/20/14 10:37,-73.992235,40.743792
9/25/14 13:53,-73.790358,40.643612
9/5/14 19:53,-73.967583,40.76618
9/26/14 23:38,-73.977907,40.749052
6/9/14 7:49,-73.975124,40.759319
7/25/14 0:29,-73.947727,40.778877
5/10/14 13:24,-73.991527,40.74534
7/16/14 11:27,-73.993972,40.751137
8/15/14 17:44,-73.989605,40.763012
5/3/14 14:37,-73.981238,40.74053
7/18/14 15:00,-73.993092,40.74737
4/18/14 8:39,-73.955968,40.782112
8/8/14 19:51,-73.989823,40.729753
7/21/14 11:05,-73.952787,40.780641
9/5/14 8:30,-73.983093,40.74709
6/11/14 7:08,-73.970187,40.756798
4/15/14 6:08,-74.006576,40.733722
9/11/14 20:36,-73.994654,40.741406
4/10/14 11:16,-74.002407,40.714707
4/15/14 19:56,-73.99855,40.761499
9/25/14 2:45,-73.987177,40.73982
4/14/14 12:43,-74.000322,40.742707
5/17/14 12:01,-73.989,40.777195
4/9/14 12:35,-73.97989,40.786197
6/25/14 20:54,-74.001476,40.730933
6/17/14 23:53,-73.968295,40.76013
6/4/14 0:21,-73.866045,40.770745
7/31/14 12:21,-73.99376,40.756932
5/29/14 14:02,-74.005115,40.71972
6/19/14 10:02,-73.955621,40.779608
7/25/14 22:17,-73.96724,40.756731
8/9/14 16:01,-73.97667,40.78795
4/26/14 13:01,-73.993442,40.747442
