pickup_datetime,Pickup_longitude,Pickup_latitude
4/18/14 5:49,-73.92529297,40.75538635
5/7/14 23:41,-73.92525482,40.76162338
5/2/14 10:03,-73.92520905,40.75449371
6/9/14 5:42,-73.92498016,40.69818115
4/20/14 8:28,-73.92490387,40.86175537
6/26/14 13:32,-73.92487335,40.86128235
4/16/14 10:41,-73.92480469,40.70106125
6/1/14 2:52,-73.92480469,40.77017975
5/4/14 13:39,-73.92474365,40.76169205
7/7/14 6:36,-73.92453003,40.65920639
6/20/14 3:08,-73.92427826,40.76150513
4/12/14 2:36,-73.92411804,40.70750427
4/12/14 12:36,-73.92371368,40.75450516
4/25/14 2:24,-73.92362213,40.76141739
6/12/14 20:33,-73.92359161,40.84430695
5/29/14 17:51,-73.92356873,40.75470734
4/16/14 20:35,-73.92346954,40.74358368
6/5/14 10:13,-73.92324829,40.75368881
4/16/14 23:10,-73.92295837,40.8584137
5/31/14 9:26,-73.92269135,40.76084518
5/9/14 7:20,-73.92262268,40.74342728
5/10/14 19:28,-73.92261505,40.70637894
5/30/14 5:17,-73.92246246,40.7604866
4/30/14 6:35,-73.92221832,40.82755661
7/4/14 7:58,-73.92202759,40.69861603
4/10/14 22:33,-73.92180634,40.76709747
6/12/14 19:18,-73.92179871,40.766819
6/4/14 3:30,-73.92176056,40.76680756
6/11/14 23:40,-73.92171478,40.76679611
4/9/14 23:48,-73.92171478,40.76663589
5/12/14 7:49,-73.92169189,40.8313942
6/7/14 15:07,-73.92163849,40.76691818
5/25/14 10:06,-73.9216156,40.76703644
4/20/14 18:15,-73.9214859,40.76684189
5/23/14 11:14,-73.92140198,40.76670456
6/27/14 4:37,-73.92140198,40.82886505
6/2/14 9:57,-73.92139435,40.76674271
5/25/14 14:48,-73.92131042,40.76667023
5/1/14 14:36,-73.92129517,40.766716
5/13/14 1:29,-73.92129517,40.76661682
5/27/14 19:31,-73.92118835,40.76672745
6/17/14 6:55,-73.92113495,40.7529335
7/3/14 2:53,-73.92098999,40.82637024
6/1/14 7:42,-73.92061615,40.86668777
4/6/14 16:25,-73.92042542,40.75719833
5/24/14 3:58,-73.92021942,40.75756073
6/6/14 11:24,-73.91992188,40.86555862
6/3/14 21:52,-73.91983795,40.8682518
6/16/14 8:15,-73.91976929,40.66667938
4/15/14 19:31,-73.91955566,40.75831985
4/16/14 11:25,-73.9193573,40.80752563
5/16/14 18:48,-73.91932678,40.75918579
4/27/14 20:07,-73.91914368,40.80752563
4/9/14 2:07,-73.91912079,40.82574081
5/25/14 1:15,-73.91899872,40.74297333
6/1/14 23:11,-73.91896057,40.80746841
5/3/14 8:58,-73.91886139,40.75912857
5/3/14 19:53,-73.91881561,40.75891113
5/30/14 21:34,-73.91873169,40.74342728
4/3/14 5:39,-73.91873169,40.76562881
4/28/14 22:42,-73.91851807,40.74339676
4/30/14 4:57,-73.91821289,40.77027893
6/19/14 9:13,-73.91809845,40.77030563
6/29/14 5:00,-73.91808319,40.84039307
6/12/14 6:11,-73.91808319,40.77027512
5/21/14 5:45,-73.91807556,40.77029037
5/23/14 6:39,-73.91804504,40.77019501
6/3/14 12:05,-73.91802979,40.77028656
5/15/14 14:28,-73.91796875,40.74298477
6/27/14 1:48,-73.91779327,40.77006531
6/5/14 13:01,-73.91778564,40.76057053
4/6/14 3:17,-73.91759491,40.75827789
5/11/14 15:08,-73.91755676,40.77015686
5/9/14 17:47,-73.91739655,40.83462524
4/6/14 2:24,-73.91673279,40.76316071
4/3/14 8:40,-73.91656494,40.76463318
4/24/14 4:32,-73.91641235,40.86957169
5/8/14 18:59,-73.91611481,40.76249313
4/29/14 7:59,-73.91603088,40.76442337
5/8/14 7:11,-73.91596222,40.75759125
6/6/14 8:09,-73.91567993,40.85419083
6/18/14 7:20,-73.91518402,40.76384354
6/22/14 17:16,-73.91466522,40.83790207
5/8/14 1:45,-73.91427612,40.69141388
6/25/14 4:00,-73.91421509,40.84556961
4/7/14 19:09,-73.91404724,40.76501083
4/22/14 3:30,-73.91371918,40.76335144
4/10/14 5:15,-73.91356659,40.76565552
4/5/14 4:24,-73.91333008,40.77393723
4/21/14 3:25,-73.9130249,40.76628494
6/14/14 7:46,-73.91287994,40.77443314
6/29/14 15:51,-73.91278076,40.81425858
6/30/14 22:44,-73.91207886,40.77531433
6/21/14 21:14,-73.9120636,40.77534485
5/4/14 7:38,-73.91204834,40.77534866
5/31/14 0:56,-73.9119873,40.77518463
5/23/14 9:07,-73.91197205,40.76755142
5/27/14 18:50,-73.91191864,40.77534866
4/21/14 11:34,-73.91191864,40.77534866
6/16/14 17:22,-73.91176605,40.84324265
4/30/14 6:42,-73.91165161,40.77564621
5/17/14 3:12,-73.91161346,40.84322739
6/1/14 0:34,-73.91146088,40.76837158
5/14/14 22:03,-73.91094971,40.76873779
5/7/14 5:21,-73.91067505,40.69957352
7/3/14 5:26,-73.91054535,40.74465561
6/23/14 21:19,-73.9103241,40.77589035
6/26/14 11:25,-73.91014862,40.87447357
4/10/14 16:54,-73.90925598,40.87451172
5/24/14 23:28,-73.90862274,40.76083374
4/5/14 6:58,-73.90811157,40.81303787
5/10/14 15:03,-73.90763855,40.68348694
5/6/14 1:54,-73.90763092,40.87368393
5/2/14 16:29,-73.90737915,40.75332642
7/6/14 17:54,-73.90711975,40.85364532
4/10/14 17:03,-73.90706635,40.84803391
5/22/14 17:20,-73.90565491,40.70028305
6/19/14 12:02,-73.90526581,40.81787109
4/10/14 22:13,-73.90518188,40.81248856
5/25/14 6:21,-73.9050293,40.85303116
6/16/14 17:35,-73.90492249,40.75246811
5/25/14 2:15,-73.90474701,40.7455368
5/26/14 12:42,-73.90464783,40.7455368
5/11/14 3:26,-73.90445709,40.87878036
4/5/14 9:41,-73.90363312,40.74527359
4/12/14 18:11,-73.90357971,40.85883331
6/19/14 4:03,-73.90352631,40.74521255
5/9/14 0:37,-73.90349579,40.7457428
7/2/14 3:24,-73.90345001,40.74576569
4/2/14 1:56,-73.90344238,40.74540329
5/6/14 13:40,-73.90341187,40.74567795
4/6/14 15:27,-73.90339661,40.74577332
7/7/14 11:33,-73.90338898,40.74537659
5/3/14 19:22,-73.90335083,40.74562836
5/11/14 6:49,-73.90333557,40.74597168
4/5/14 4:37,-73.90332794,40.74571228
5/30/14 21:52,-73.90326691,40.74583435
6/8/14 4:03,-73.90325928,40.74578476
7/2/14 16:10,-73.90325928,40.74634933
6/21/14 1:55,-73.90315247,40.7457962
7/3/14 5:09,-73.90315247,40.74594116
4/11/14 5:38,-73.90313721,40.7457428
6/21/14 14:43,-73.90309906,40.74583435
6/30/14 5:59,-73.90299225,40.74115372
6/11/14 23:02,-73.90114594,40.86224365
6/27/14 15:31,-73.89886475,40.75006866
6/9/14 6:23,-73.89832306,40.74958801
6/30/14 7:40,-73.89774323,40.86183548
4/21/14 11:40,-73.89675903,40.74623489
4/9/14 16:42,-73.8959198,40.74635315
6/9/14 8:27,-73.89517212,40.74630737
4/13/14 22:33,-73.89498138,40.85716248
4/26/14 1:37,-73.89445496,40.86633301
5/30/14 0:49,-73.89411163,40.74658203
7/4/14 6:18,-73.89360809,40.86730576
4/5/14 6:24,-73.89340973,40.85495758
4/14/14 14:52,-73.89250946,40.74715042
7/5/14 17:07,-73.89248657,40.74681473
6/6/14 12:31,-73.89193726,40.85155106
4/23/14 16:11,-73.8918457,40.74687195
5/2/14 7:49,-73.8915863,40.74668503
4/6/14 19:10,-73.89155579,40.74665833
6/3/14 23:17,-73.89150238,40.74697113
5/12/14 7:10,-73.89143372,40.74662018
6/15/14 8:58,-73.89143372,40.74655914
4/13/14 12:43,-73.89141846,40.7465744
6/16/14 3:50,-73.89139557,40.7466774
4/25/14 0:07,-73.89138031,40.7466011
6/10/14 10:42,-73.89131165,40.74702835
5/19/14 4:48,-73.89131165,40.7469368
4/16/14 8:06,-73.89130402,40.74657059
6/2/14 15:41,-73.89120483,40.74701309
5/31/14 1:13,-73.89112091,40.74697495
5/16/14 23:14,-73.89109039,40.74695206
7/3/14 22:04,-73.8910675,40.74694824
4/14/14 10:21,-73.8910675,40.74688339
5/30/14 13:22,-73.89105988,40.74690628
4/10/14 3:00,-73.89105225,40.74680328
6/13/14 10:34,-73.89103699,40.74688339
4/15/14 14:26,-73.89102936,40.74705124
5/3/14 9:09,-73.89102173,40.7469101
6/28/14 20:03,-73.8910141,40.74695587
4/6/14 4:38,-73.89097595,40.74693298
5/4/14 11:40,-73.89097595,40.74681091
5/23/14 2:03,-73.89094543,40.74684143
4/25/14 14:31,-73.89092255,40.74648666
6/10/14 10:34,-73.8908844,40.74634171
5/5/14 17:10,-73.89087677,40.74689102
6/6/14 5:57,-73.89085388,40.74685669
6/30/14 5:04,-73.89085388,40.74695587
4/27/14 6:11,-73.89084625,40.74639511
6/18/14 23:55,-73.89084625,40.74651337
6/22/14 5:36,-73.89081573,40.74647522
5/28/14 18:33,-73.89078522,40.7470932
6/5/14 9:53,-73.89076233,40.74640656
6/18/14 5:39,-73.8907547,40.74701691
6/8/14 6:45,-73.89073181,40.74642563
5/29/14 8:29,-73.89065552,40.74636841
6/7/14 8:56,-73.89063263,40.74676132
6/7/14 13:39,-73.89053345,40.74692917
5/1/14 19:51,-73.89051056,40.74639511
4/9/14 12:10,-73.89046478,40.74685669
5/26/14 2:22,-73.89046478,40.74685669
6/19/14 6:45,-73.89041901,40.74690628
6/7/14 14:35,-73.89025116,40.74623489
4/26/14 4:27,-73.8900528,40.74716568
5/26/14 0:45,-73.88999939,40.83614349
4/11/14 22:34,-73.88976288,40.74695969
6/12/14 13:54,-73.88936615,40.74707794
4/18/14 20:04,-73.88923645,40.74920654
7/5/14 1:29,-73.88861847,40.74720001
5/18/14 9:04,-73.88745117,40.75542831
6/5/14 5:40,-73.88742828,40.74724197
6/6/14 8:40,-73.8872757,40.74731827
5/10/14 19:15,-73.88699341,40.74474335
5/12/14 15:46,-73.88674164,40.74737549
6/2/14 8:34,-73.88636017,40.74736023
5/13/14 9:20,-73.8859787,40.74732971
6/12/14 6:07,-73.88587189,40.74436951
4/14/14 14:49,-73.88575745,40.74738693
5/6/14 17:44,-73.88568878,40.74748611
6/4/14 18:28,-73.88519287,40.75567627
5/29/14 13:06,-73.88496399,40.74391174
6/21/14 9:05,-73.88478851,40.74750519
5/22/14 3:37,-73.88477325,40.74386215
5/6/14 8:05,-73.88462067,40.74765396
6/14/14 3:28,-73.88414001,40.84571457
4/30/14 18:31,-73.88407898,40.74350739
6/25/14 11:52,-73.8837204,40.74771118
4/25/14 22:52,-73.88356781,40.74768829
4/16/14 20:04,-73.88354492,40.75570679
6/14/14 10:01,-73.8833313,40.74950027
4/15/14 14:12,-73.88311768,40.75588608
6/22/14 6:30,-73.88305664,40.7478447
6/4/14 13:43,-73.88251495,40.74777222
6/14/14 3:03,-73.88249969,40.74787521
6/4/14 0:07,-73.88231659,40.74788284
6/15/14 11:47,-73.8820343,40.74805069
5/12/14 10:04,-73.88188934,40.85713577
4/9/14 18:00,-73.88158417,40.74794769
5/29/14 20:02,-73.88134003,40.74201202
5/3/14 3:18,-73.88130188,40.74200058
4/25/14 3:19,-73.88092041,40.74181747
5/19/14 22:33,-73.88076782,40.74800491
5/9/14 8:31,-73.88027191,40.74803925
4/16/14 7:11,-73.87993622,40.75622177
4/18/14 15:35,-73.87973785,40.74797058
5/1/14 6:13,-73.8787384,40.74007034
4/22/14 8:53,-73.87859344,40.88062668
7/3/14 11:03,-73.87841034,40.7021637
4/14/14 0:25,-73.8782196,40.73963547
7/7/14 3:25,-73.87772369,40.75469589
4/27/14 6:12,-73.87735748,40.73685074
5/3/14 15:01,-73.8772583,40.73740005
5/6/14 6:31,-73.87472534,40.82925415
4/4/14 7:48,-73.87309265,40.74882126
6/19/14 11:00,-73.87190247,40.67496109
6/20/14 11:18,-73.86992645,40.73361588
6/17/14 4:26,-73.86988831,40.74255371
6/29/14 13:17,-73.86985779,40.73358154
5/9/14 5:11,-73.86981964,40.73356628
5/10/14 20:53,-73.86974335,40.73356247
6/16/14 21:07,-73.86960602,40.74914932
4/27/14 23:15,-73.86958313,40.74916077
5/2/14 15:26,-73.86756897,40.85615158
4/20/14 6:48,-73.86755371,40.74200439
4/16/14 9:50,-73.86586761,40.73685074
4/17/14 0:58,-73.86517334,40.75772858
6/15/14 11:30,-73.86330414,40.86491013
6/20/14 23:41,-73.86258698,40.73822021
4/28/14 9:48,-73.86232758,40.75003815
4/16/14 17:54,-73.86171722,40.7182579
4/6/14 22:05,-73.86154175,40.83297729
4/12/14 22:40,-73.86136627,40.7492981
6/24/14 6:20,-73.86129761,40.83351517
5/17/14 20:10,-73.86090088,40.83356476
5/2/14 10:13,-73.85658264,40.75107193
4/10/14 4:17,-73.85648346,40.75143814
5/25/14 22:49,-73.85597229,40.75147247
6/27/14 3:37,-73.85586548,40.75159073
5/20/14 17:13,-73.85564423,40.73277664
5/5/14 19:56,-73.85559845,40.75411987
5/24/14 14:37,-73.84604645,40.75456619
6/14/14 4:45,-73.84539032,40.84268188
4/17/14 17:55,-73.84469604,40.72153854
4/24/14 14:21,-73.84462738,40.72184753
5/22/14 9:17,-73.84458923,40.7205658
5/9/14 23:07,-73.84455872,40.85115433
6/27/14 22:05,-73.8444519,40.72094727
5/27/14 20:11,-73.84444427,40.72267914
6/29/14 5:31,-73.84436798,40.72114563
5/16/14 19:58,-73.84432983,40.72138596
6/15/14 23:03,-73.8443222,40.72130585
5/10/14 21:38,-73.84425354,40.72145844
5/8/14 5:14,-73.84425354,40.72134399
5/15/14 16:20,-73.84425354,40.72143173
6/25/14 1:22,-73.84423828,40.72144699
5/23/14 13:00,-73.8441925,40.72117233
6/30/14 21:56,-73.84417725,40.72179413
4/6/14 23:49,-73.84417725,40.72108841
5/4/14 16:11,-73.84416962,40.72172928
5/23/14 5:04,-73.84416199,40.72143173
6/27/14 16:12,-73.84414673,40.72107315
5/22/14 1:52,-73.84413147,40.72158432
4/17/14 3:52,-73.84413147,40.72115707
6/28/14 13:03,-73.84411621,40.72145844
4/11/14 3:50,-73.84411621,40.72111511
5/16/14 10:34,-73.84410858,40.7211647
6/2/14 7:23,-73.84409332,40.72109222
4/29/14 20:03,-73.84407043,40.72123337
4/26/14 3:03,-73.84406281,40.72107697
6/5/14 0:55,-73.84403229,40.72209167
6/14/14 11:11,-73.84387207,40.72087479
6/29/14 16:38,-73.84384155,40.72133255
6/24/14 5:25,-73.84348297,40.8400116
6/18/14 2:19,-73.83321381,40.75503159
5/30/14 14:12,-73.83045197,40.75945663
5/8/14 22:29,-73.83040619,40.75942612
7/5/14 22:11,-73.83040619,40.75960541
4/6/14 14:44,-73.83034515,40.75940323
5/10/14 17:18,-73.83033752,40.75950623
7/7/14 0:53,-73.83033752,40.75951385
5/7/14 12:21,-73.83030701,40.75937271
4/28/14 13:13,-73.83027649,40.71362686
5/17/14 0:05,-73.83016205,40.75950623
6/8/14 10:49,-73.83015442,40.75932693
4/28/14 1:55,-73.82997131,40.71370316
6/27/14 8:44,-73.82991028,40.7136879
7/4/14 15:12,-73.82989502,40.75955582
6/14/14 7:30,-73.82989502,40.71370316
5/22/14 23:35,-73.82987976,40.75979233
6/17/14 14:58,-73.82981873,40.75955963
4/26/14 5:13,-73.82980347,40.75970459
5/22/14 18:45,-73.82979584,40.75954056
6/11/14 2:41,-73.82978821,40.75966644
6/29/14 0:25,-73.82970428,40.71362305
6/1/14 10:23,-73.82969666,40.75858688
4/23/14 4:16,-73.8296814,40.75962448
4/16/14 15:00,-73.82962799,40.759758
6/18/14 19:25,-73.82959747,40.75936127
4/8/14 18:45,-73.82953644,40.75825119
6/19/14 6:59,-73.82929993,40.71352768
6/16/14 15:26,-73.82810211,40.71258545
4/20/14 15:42,-73.82804871,40.71292114
5/26/14 11:54,-73.82609558,40.74664688
5/12/14 16:28,-73.82096863,40.69921112
6/2/14 7:58,-73.81699371,40.89125443
4/25/14 16:20,-73.81502533,40.7183609
6/19/14 13:33,-73.81317139,40.69728088
6/12/14 1:43,-73.81256866,40.73241043
6/26/14 1:54,-73.81001282,40.7569046
4/4/14 0:06,-73.80789948,40.70061874
6/22/14 5:15,-73.80776978,40.70048904
5/13/14 1:24,-73.80774689,40.70026398
6/26/14 8:57,-73.80770874,40.70062637
6/19/14 14:43,-73.80767822,40.70061874
5/3/14 11:20,-73.86727905,40.73397446
5/20/14 18:40,-73.86724472,40.73406982
4/30/14 16:13,-73.86715698,40.73365593
5/3/14 5:58,-73.86704254,40.73462868
6/19/14 14:22,-73.86693573,40.77850914
6/25/14 17:17,-73.86680222,40.73414612
6/17/14 3:58,-73.86642456,40.79354477
4/3/14 2:13,-73.86122513,40.75211906
4/30/14 20:10,-73.85953522,40.75332832
7/7/14 21:14,-73.85892868,40.75742722
4/28/14 14:18,-73.85891724,40.75342369
5/23/14 15:26,-73.85881042,40.75336075
5/7/14 5:12,-73.85866547,40.75212479
4/11/14 7:36,-73.85853958,40.75344467
5/11/14 15:39,-73.85833359,40.75336647
6/2/14 17:15,-73.85812759,40.73047829
6/16/14 7:35,-73.85801697,40.75193787
4/14/14 7:53,-73.85795593,40.75335693
6/11/14 19:40,-73.85783005,40.73059464
4/18/14 22:25,-73.85755157,40.73468208
7/2/14 5:26,-73.8574295,40.75173378
4/19/14 2:24,-73.85734177,40.73060417
6/28/14 5:53,-73.85732651,40.75182724
6/17/14 0:23,-73.8572197,40.7536068
4/11/14 12:58,-73.85697174,40.80270958
5/13/14 19:48,-73.85693741,40.75152397
5/5/14 1:28,-73.8567543,40.75368881
5/31/14 19:32,-73.85663605,40.73065567
6/1/14 23:54,-73.85662079,40.75714684
6/1/14 5:40,-73.85650635,40.75456238
4/29/14 16:17,-73.85637283,40.75782204
5/16/14 5:11,-73.85632706,40.75360298
5/22/14 19:34,-73.8560257,40.7530117
6/6/14 19:18,-73.85589981,40.73070145
6/17/14 4:19,-73.85520935,40.73023415
5/25/14 10:16,-73.8550415,40.73048592
5/22/14 23:24,-73.85399246,40.80189133
