,Store Number,Zip Code,Year,Bottles Sold,Sale (Dollars),Volume Sold (Liters)
1820,4738,51501,2016,119,1016.29,77.7
1821,4739,51503,2015,102,1815.0,94.5
1822,4739,51503,2016,48,618.6,36.0
1823,4740,51501,2015,312,3951.24,270.0
1824,4740,51501,2016,180,2343.12,135.3
1825,4741,51503,2015,426,5104.86,361.5
1826,4741,51503,2016,54,875.16,46.5
1827,4742,51501,2015,1053,11912.01,992.85
1828,4742,51501,2016,30,249.12,28.5
1829,4743,51503,2015,1939,24399.21,2331.09
1830,4743,51503,2016,283,3691.45,292.5
1831,4744,52402,2015,498,5265.25,419.5
1832,4744,52402,2016,84,1111.8,66.75
1833,4745,52404,2015,330,4515.9,307.5
1834,4745,52404,2016,76,1131.54,97.5
1835,4746,52761,2015,168,2795.22,180.0
1836,4746,52761,2016,132,1441.2,96.0
1837,4747,52803,2015,310,3944.88,274.5
1838,4747,52803,2016,231,3849.3,213.0
1839,4748,52807,2015,174,1878.9,135.6
1840,4748,52807,2016,53,892.6,45.3
1841,4749,52804,2015,347,3620.63,231.95
1842,4749,52804,2016,72,622.32,33.0
1843,4750,52807,2015,192,2187.18,157.8
1844,4750,52807,2016,66,666.78,37.5
1845,4751,52806,2015,90,1419.9,97.5
1846,4751,52806,2016,48,582.3,51.0
1847,4752,52655,2015,2569,22987.63,1210.12
1848,4752,52655,2016,463,3532.34,200.2
1849,4753,50002,2015,204,1475.1,110.85
1850,4753,50002,2016,6,162.0,10.5
1851,4754,50677,2015,96,1891.98,84.0
1852,4754,50677,2016,43,474.0,41.6
1853,4755,50401,2015,72,1047.06,78.0
1854,4755,50401,2016,54,900.84,40.5
1855,4756,50158,2015,186,1742.1,151.8
1856,4756,50158,2016,87,1255.98,63.75
1857,4757,50035,2015,831,9664.23,677.19
1858,4757,50035,2016,210,1947.75,139.32
1859,4759,50703,2015,147,1621.08,164.25
1860,4759,50703,2016,18,350.88,19.5
1861,4760,50701,2015,138,2100.12,133.5
1862,4760,50701,2016,30,509.1,52.5
1863,4761,50701,2015,108,1842.54,105.0
1864,4761,50701,2016,36,294.84,18.0
1865,4762,52144,2015,697,10972.11,854.85
1866,4762,52144,2016,159,2503.02,199.24
1867,4764,50501,2015,2487,23514.75,1468.76
1868,4764,50501,2016,380,3184.28,260.8
1869,4765,52001,2015,341,2188.43,164.98
1870,4765,52001,2016,33,406.66,20.01
1871,4766,52003,2015,130,1442.06,50.99
1872,4766,52003,2016,3,30.6,1.8
1873,4768,50322,2015,329,3180.36,223.2
1874,4768,50322,2016,88,718.48,50.9
1875,4769,50628,2015,427,7437.02,542.95
1876,4769,50628,2016,78,1143.54,109.5
1877,4770,50643,2015,294,4225.74,321.0
1878,4770,50643,2016,42,515.64,28.5
1879,4771,52402,2015,891,5812.19,359.23
1880,4771,52402,2016,204,1104.84,75.55
1881,4773,50265,2015,468,4555.44,311.45
1882,4773,50265,2016,209,1406.38,101.99
1883,4774,51334,2015,547,3801.87,344.5
1884,4774,51334,2016,166,1402.77,118.05
1885,4775,50529,2015,348,1972.92,200.1
1886,4775,50529,2016,114,514.82,39.2
1887,4776,51401,2015,36,376.56,39.0
1888,4777,51046,2015,393,3893.47,394.7
1889,4777,51046,2016,33,161.49,15.75
1890,4778,50588,2015,24,305.88,14.7
1891,4779,50854,2015,114,1670.34,100.5
1892,4779,50854,2016,24,303.18,20.25
1893,4780,50423,2015,264,2624.28,259.5
1894,4780,50423,2016,114,977.76,88.5
1895,4781,50535,2015,246,2447.58,204.9
1896,4781,50535,2016,42,532.02,40.5
1897,4782,50140,2015,310,2759.88,231.45
1898,4782,50140,2016,120,1101.72,77.25
1899,4783,50536,2015,330,4182.0,244.5
1900,4783,50536,2016,42,345.66,22.5
1901,4785,51521,2015,402,4011.96,271.8
1902,4785,51521,2016,246,2840.1,171.0
1903,4786,50273,2015,391,2191.4,142.12
1904,4786,50273,2016,22,242.24,16.5
1905,4787,52338,2015,396,4842.67,353.25
1906,4787,52338,2016,94,1429.01,100.5
1907,4788,52405,2015,285,3784.86,303.75
1908,4788,52405,2016,57,851.28,48.75
1909,4789,50044,2015,384,1826.94,207.0
1910,4789,50044,2016,6,69.06,10.5
1911,4790,52405,2015,177,1528.33,98.95
1912,4790,52405,2016,35,459.03,24.05
1913,4791,51106,2015,180,2668.26,147.0
1914,4791,51106,2016,12,124.2,9.0
1915,4792,50069,2015,246,1806.12,152.1
1916,4792,50069,2016,24,416.4,30.0
1917,4793,52627,2015,196,2027.23,111.33
1918,4793,52627,2016,127,1441.46,81.75
1919,4794,52601,2015,3676,42047.61,2399.52
1920,4794,52601,2016,595,5877.69,351.95
1921,4795,50317,2015,798,11174.28,850.5
1922,4795,50317,2016,168,2734.56,153.0
1923,4796,50321,2015,198,2723.22,178.5
1924,4796,50321,2016,66,698.1,55.5
1925,4797,50316,2015,488,6645.9,474.0
1926,4797,50316,2016,42,575.4,61.5
1927,4798,50320,2015,282,4334.52,259.5
1928,4798,50320,2016,144,1680.78,123.0
1929,4799,50317,2015,201,2620.35,207.75
1930,4799,50317,2016,72,1111.92,72.0
1931,4800,50320,2015,315,3408.78,299.25
1932,4800,50320,2016,72,947.28,96.6
1933,4801,50311,2015,818,9994.05,802.5
1934,4801,50311,2016,196,2649.9,207.0
1935,4802,50310,2015,1318,17806.98,1294.5
1936,4802,50310,2016,324,4505.28,303.0
1937,4803,50313,2015,864,11577.42,762.0
1938,4803,50313,2016,156,2478.6,129.0
1939,4804,50312,2015,834,9908.82,787.5
1940,4804,50312,2016,72,1084.62,84.0
1941,4805,50501,2015,2079,14307.2,963.73
1942,4805,50501,2016,403,3279.92,224.2
1943,4806,52776,2015,661,10268.38,572.0
1944,4806,52776,2016,203,2770.57,168.75
1945,4807,52361,2015,1637,22577.95,1971.5
1946,4807,52361,2016,286,3396.6,321.0
1947,4808,51501,2015,863,5789.92,428.35
1948,4808,51501,2016,632,2296.62,169.5
1949,4810,50021,2015,764,9260.7,617.67
1950,4810,50021,2016,149,1878.47,117.52
1951,4811,50150,2015,92,812.44,48.15
1952,4812,50616,2015,418,4837.83,291.02
1953,4813,52751,2015,259,2814.35,244.33
1954,4813,52751,2016,148,1694.93,106.0
1955,4817,50138,2015,450,4062.5,342.3
1956,4817,50138,2016,18,193.14,11.25
1957,4818,52101,2015,1146,11589.1,835.57
1958,4818,52101,2016,249,2488.95,186.75
1959,4819,50009,2015,2016,12318.8,913.27
1960,4819,50009,2016,859,4114.21,277.64
1961,4820,51240,2015,532,7276.27,594.3
1962,4820,51240,2016,151,2129.09,163.87
1963,4821,52577,2015,585,2919.18,254.7
1964,4821,52577,2016,136,915.08,72.6
1965,4823,50801,2015,237,2267.58,185.25
1966,4823,50801,2016,103,849.21,75.52
1967,4824,50801,2015,407,3972.64,256.7
1968,4824,50801,2016,214,2247.54,114.0
1969,4825,50213,2015,500,4921.42,329.0
1970,4825,50213,2016,75,641.28,57.15
1971,4827,52240,2015,1648,19911.91,1216.2
1972,4827,52240,2016,215,2229.96,165.9
1973,4828,50158,2015,408,4887.9,357.6
1974,4828,50158,2016,354,3079.32,290.1
1975,4829,50314,2015,52681,878812.7,50792.74
1976,4829,50314,2016,13038,210340.17,12692.25
1977,4831,50036,2015,224,2224.13,191.8
1978,4831,50036,2016,89,715.94,40.98
1979,4834,52761,2015,48,270.72,24.0
1980,4836,52240,2015,666,7815.83,575.03
1981,4836,52240,2016,149,1511.34,125.82
1982,4837,52240,2015,751,8566.72,652.52
1983,4837,52240,2016,220,2564.85,153.12
1984,4838,50212,2015,165,1443.15,101.4
1985,4838,50212,2016,24,332.04,18.0
1986,4839,50459,2015,932,12309.75,1134.08
1987,4839,50459,2016,438,7967.81,662.5
1988,4840,50707,2015,1027,7856.09,400.45
1989,4840,50707,2016,184,846.64,47.47
1990,4841,52804,2015,494,3708.76,219.75
1991,4841,52804,2016,489,2824.02,174.55
1992,4843,52761,2015,155,1737.77,92.38
1993,4843,52761,2016,15,139.1,7.75
1994,4844,52240,2015,201,2137.9,127.55
1995,4844,52240,2016,16,143.63,16.75
1996,4845,52401,2015,739,5881.79,406.45
1997,4845,52401,2016,265,2709.2,116.1
1998,4846,51040,2015,431,3138.69,201.6
1999,4846,51040,2016,60,596.94,37.5
2000,4847,52753,2015,1211,15528.35,1258.43
2001,4847,52753,2016,217,2464.39,196.58
2002,4848,50273,2015,445,4753.04,315.55
2003,4848,50273,2016,46,565.0,32.1
2004,4849,50314,2015,444,9997.34,249.0
2005,4849,50314,2016,283,5641.92,118.3
2006,4852,52404,2015,213,2630.45,181.03
2007,4852,52404,2016,76,584.98,35.95
2008,4853,50131,2015,244,2658.89,182.05
2009,4853,50131,2016,79,779.73,57.12
2010,4854,50514,2015,234,2116.44,195.0
2011,4854,50514,2016,36,351.18,33.0
2012,4855,52076,2015,96,1038.36,87.0
2013,4856,52253,2015,752,8916.77,740.6
2014,4856,52253,2016,179,2602.8,212.25
2015,4857,52655,2015,271,2584.44,142.6
2016,4857,52655,2016,48,422.24,20.1
2017,4858,52655,2015,72,711.53,43.15
2018,4858,52655,2016,34,258.54,18.01
2019,4859,52601,2015,409,4126.95,263.5
2020,4859,52601,2016,80,1018.84,61.0
2021,4860,52404,2015,2361,21244.52,890.65
2022,4861,52404,2015,611,5796.19,421.46
2023,4861,52404,2016,160,1836.25,121.48
2024,4862,51028,2015,377,4294.86,375.75
2025,4862,51028,2016,144,1425.36,117.0
2026,4866,51501,2015,1483,11120.2,734.9
2027,4866,51501,2016,384,2685.36,209.55
2028,4867,51501,2015,1179,6364.7,523.58
2029,4867,51501,2016,442,2418.8,162.37
2030,4868,50263,2015,450,5807.01,424.52
2031,4868,50263,2016,79,872.57,56.75
2032,4869,52052,2015,797,12800.22,811.1
2033,4869,52052,2016,86,1430.29,85.0
2034,4870,52722,2015,103,727.15,62.52
2035,4872,50072,2015,261,2854.65,272.97
2036,4872,50072,2016,18,255.42,12.37
2037,4873,50109,2015,404,3770.35,326.36
2038,4873,50109,2016,117,1049.21,80.47
2039,4874,52641,2015,792,7252.7,525.9
2040,4874,52641,2016,237,2157.7,161.73
2041,4876,52233,2015,2394,16571.42,1034.95
2042,4876,52233,2016,550,3622.26,320.4
2043,4877,50325,2015,2627,27126.19,1429.3
2044,4877,50325,2016,670,5166.99,273.22
2045,4878,51245,2015,543,8596.51,580.85
2046,4878,51245,2016,97,1496.49,96.0
2047,4879,51106,2015,3685,28214.6,2029.03
2048,4879,51106,2016,826,9289.53,568.0
2049,4880,50020,2015,162,1202.34,116.1
2050,4880,50020,2016,45,498.51,45.75
2051,4881,50058,2015,583,6899.61,556.95
2052,4882,50240,2015,231,2397.16,217.8
2053,4882,50240,2016,108,1144.32,63.0
2054,4883,52591,2015,321,3577.9,319.49
2055,4883,52591,2016,79,815.07,72.75
2056,4884,51106,2015,575,3927.86,319.25
2057,4884,51106,2016,204,1121.34,90.0
2058,4885,52079,2015,469,4598.41,372.74
2059,4885,52079,2016,153,1190.15,82.3
2060,4887,50266,2015,323,3571.51,232.9
2061,4887,50266,2016,48,554.22,27.0
2062,4888,51054,2015,993,10512.23,582.27
2063,4888,51054,2016,94,921.76,54.15
2064,4889,50315,2015,224,1479.26,125.52
2065,4890,50323,2015,286,2874.02,200.3
2066,4890,50323,2016,25,274.11,15.0
2067,4891,51249,2015,1330,19374.02,1423.05
2068,4891,51249,2016,348,4967.5,361.35
2069,4892,52802,2015,1617,13617.19,769.36
2070,4892,52802,2016,399,2823.56,183.12
2071,4893,50265,2015,693,5457.69,418.35
2072,4893,50265,2016,120,942.0,62.55
2073,4895,52402,2015,1188,10318.85,564.91
2074,4895,52402,2016,344,3987.14,162.9
2075,4896,52146,2015,325,3221.71,222.86
2076,4896,52146,2016,85,883.47,95.25
2077,4897,52601,2015,2333,22729.56,1321.75
2078,4897,52601,2016,648,5723.36,375.0
2079,4898,52601,2015,944,7751.86,356.1
2080,4898,52601,2016,225,2637.58,103.7
2081,4899,51342,2015,424,5277.36,454.75
2082,4899,51342,2016,106,1162.96,117.75
2083,4900,50703,2015,2165,14796.63,801.63
2084,4900,50703,2016,829,6179.35,333.8
2085,4901,50226,2015,1424,20201.87,1716.0
2086,4901,50226,2016,112,1702.88,126.5
2087,4902,50703,2015,1734,10655.42,570.93
2088,4902,50703,2016,359,2287.78,127.12
2089,4904,51241,2015,660,6719.35,620.55
2090,4904,51241,2016,100,1091.66,96.15
2091,4905,50579,2015,312,2906.29,325.62
2092,4905,50579,2016,67,769.29,71.25
2093,4907,50613,2015,971,7768.07,630.28
2094,4907,50613,2016,229,1616.06,127.1
2095,4908,52043,2015,411,5887.23,549.63
2096,4908,52043,2016,56,623.48,46.75
2097,4909,51247,2015,810,9541.14,754.9
2098,4909,51247,2016,175,1916.99,200.0
2099,4910,50702,2015,1720,13182.17,714.82
2100,4910,50702,2016,425,3096.92,191.52
2101,4911,52768,2015,251,2199.21,221.29
2102,4911,52768,2016,40,270.65,29.75
2103,4912,52748,2015,439,3134.61,219.9
2104,4912,52748,2016,95,974.5,78.0
2105,4914,50613,2015,1197,9152.07,755.55
2106,4914,50613,2016,333,2690.5,204.1
2107,4915,52722,2015,238,1359.54,84.31
2108,4915,52722,2016,28,221.45,18.5
2109,4917,50220,2015,296,2218.52,200.09
2110,4917,50220,2016,63,663.83,43.95
2111,4919,50009,2015,389,3954.84,285.51
2112,4919,50009,2016,110,1037.91,74.25
2113,4920,50131,2015,301,3587.91,225.86
2114,4921,52404,2015,695,4792.44,316.46
2115,4921,52404,2016,205,1064.08,89.75
2116,4923,51005,2015,138,1502.82,139.5
2117,4923,51005,2016,48,558.24,18.0
2118,4924,50658,2015,376,4879.24,385.55
2119,4924,50658,2016,107,1387.8,125.7
2120,4925,50266,2015,263,2968.25,195.86
2121,4925,50266,2016,79,958.32,72.75
2122,4926,50322,2015,427,4033.2,200.0
2123,4926,50322,2016,46,429.54,19.05
2124,4927,50265,2015,223,2158.74,150.6
2125,4927,50265,2016,53,763.95,49.74
2126,4929,50003,2015,84,528.24,45.0
2127,4929,50003,2016,42,511.56,37.5
2128,4930,50036,2015,274,2837.16,221.2
2129,4930,50036,2016,66,526.98,45.9
2130,4932,50613,2015,1012,9197.58,711.81
2131,4932,50613,2016,245,2259.59,141.82
2132,4933,52601,2015,378,2150.76,164.7
2133,4933,52601,2016,50,285.88,17.55
2134,4934,52336,2015,324,3820.14,361.5
2135,4934,52336,2016,84,976.56,54.0
2136,4935,50703,2015,5988,28466.11,1706.66
2137,4935,50703,2016,329,2543.4,102.47
2138,4937,51601,2015,207,2003.36,179.85
2139,4937,51601,2016,132,860.16,81.0
2140,4938,50641,2015,644,3370.78,251.9
2141,4938,50641,2016,78,523.08,50.1
2142,4939,50322,2015,4,53.4,4.35
2143,4940,50046,2015,121,1425.39,110.46
2144,4940,50046,2016,78,691.03,67.57
2145,4941,50322,2015,691,6832.39,482.05
2146,4941,50322,2016,218,2697.72,169.1
2147,4942,50309,2015,406,3511.18,249.6
2148,4942,50309,2016,98,1279.5,67.5
2149,4943,52554,2015,304,3206.83,238.5
2150,4943,52554,2016,42,309.11,22.5
2151,4944,50160,2015,198,2233.98,121.5
2152,4944,50160,2016,30,308.88,33.0
2153,4945,50461,2015,871,12057.11,907.22
2154,4945,50461,2016,220,2767.47,197.54
2155,4947,50647,2015,1486,17190.81,1202.06
2156,4947,50647,2016,362,4010.75,285.44
2157,4948,52777,2015,81,894.04,78.12
2158,4948,52777,2016,71,771.04,56.25
2159,4949,52802,2015,1105,5017.54,425.96
2160,4949,52802,2016,248,1900.06,133.4
2161,4950,52403,2015,555,4532.63,306.89
2162,4950,52403,2016,183,2065.23,99.85
2163,4952,52804,2015,987,8550.78,465.3
2164,4952,52804,2016,219,1641.66,90.0
2165,4953,52254,2015,217,2555.05,170.27
2166,4953,52254,2016,67,632.34,56.75
2167,4954,50322,2015,132,570.6,72.6
2168,4956,52405,2015,883,7224.64,467.77
2169,4956,52405,2016,159,1262.83,62.0
2170,4957,51466,2015,138,1712.64,103.5
2171,4957,51466,2016,39,544.2,29.25
2172,4958,50613,2015,1288,11312.56,768.63
2173,4958,50613,2016,294,2337.93,160.6
2174,4959,50613,2015,2369,26035.06,1897.2
2175,4959,50613,2016,415,4032.16,294.95
2176,4960,50010,2015,503,4769.37,493.5
2177,4960,50010,2016,70,1038.92,65.25
2178,4961,52003,2015,36,450.01,21.63
2179,4961,52003,2016,20,196.66,15.4
2180,4962,52803,2015,5571,34468.97,2257.15
2181,4962,52803,2016,976,6808.53,412.6
2182,4967,52726,2015,794,8644.12,697.83
2183,4967,52726,2016,238,1702.39,138.45
2184,4968,52211,2015,114,994.74,87.0
2185,4968,52211,2016,12,60.12,9.0
2186,4969,50428,2015,3709,59746.53,4024.75
2187,4969,50428,2016,1440,22878.49,1457.72
2188,4970,52776,2015,484,6050.11,478.31
2189,4970,52776,2016,150,1690.07,117.0
2190,4972,52159,2015,453,5796.74,450.75
2191,4972,52159,2016,126,1331.76,131.5
2192,4973,52175,2015,1437,18474.4,1772.13
2193,4973,52175,2016,436,5958.03,435.75
2194,4974,50317,2015,665,4640.72,272.54
2195,4974,50317,2016,238,1787.28,110.32
2196,4975,51104,2015,300,2866.64,166.2
2197,4975,51104,2016,30,546.66,28.5
2198,4978,50702,2015,942,9250.67,571.95
2199,4978,50702,2016,146,1502.4,86.55
2200,4979,52402,2015,3493,31883.49,1262.79
2201,4979,52402,2016,69,1057.26,46.05
2202,4980,50702,2015,204,1864.14,141.75
2203,4980,50702,2016,76,410.88,20.6
2204,4981,50675,2015,380,2824.86,178.3
2205,4981,50675,2016,198,1214.88,91.9
2206,4982,51002,2015,171,1731.36,143.25
2207,4982,51002,2016,24,188.4,18.0
2208,4983,52655,2015,150,1420.2,86.1
2209,4983,52655,2016,36,395.76,18.0
2210,4984,52761,2015,921,7833.09,519.62
2211,4984,52761,2016,254,1907.1,130.74
2212,4985,51038,2015,64,531.96,38.25
2213,4985,51038,2016,33,469.29,39.75
2214,4986,50435,2015,1016,15528.97,1043.62
2215,4986,50435,2016,378,5891.12,354.9
2216,4987,50010,2015,336,3417.01,252.49
2217,4987,50010,2016,32,318.09,39.0
2218,4988,50613,2015,3203,49640.33,2780.32
2219,4988,50613,2016,790,11623.02,725.12
2220,4989,52240,2015,410,1612.36,161.8
2221,4989,52240,2016,114,419.22,44.0
2222,4990,51535,2015,36,420.81,34.5
2223,4991,52043,2015,199,1762.54,181.35
2224,4991,52043,2016,78,1252.08,61.5
2225,4992,52623,2015,106,851.34,72.75
2226,4992,52623,2016,68,510.4,30.75
2227,4993,52632,2015,1235,9309.45,659.25
2228,4993,52632,2016,431,2628.1,188.1
2229,4995,51537,2015,665,4455.28,405.05
2230,4995,51537,2016,118,811.8,68.2
2231,4996,52001,2015,78,756.42,42.0
2232,4996,52001,2016,24,64.8,9.0
2233,4997,50309,2015,3711,21706.63,1831.45
2234,4997,50309,2016,1170,6011.06,515.3
2235,4998,51449,2015,840,9881.33,888.75
2236,4998,51449,2016,280,4200.34,332.25
2237,4999,50619,2015,229,2373.52,186.39
2238,4999,50619,2016,68,860.54,70.8
2239,5000,50201,2015,180,1303.56,102.6
2240,5000,50201,2016,66,727.68,39.0
2241,5001,50644,2015,1528,15661.33,1124.52
2242,5001,50644,2016,213,2600.1,165.2
2243,5003,52804,2015,2456,23966.65,1384.59
2244,5003,52804,2016,657,4683.55,389.1
2245,5004,51445,2015,1133,14350.01,1290.25
2246,5004,51445,2016,150,2351.94,175.5
2247,5005,50554,2015,859,9635.34,986.87
2248,5005,50554,2016,222,2563.8,227.25
2249,5006,52001,2015,58,576.18,29.25
2250,5006,52001,2016,7,94.5,5.25
2251,5007,50622,2015,786,9702.39,899.25
2252,5007,50622,2016,90,1295.94,95.25
2253,5008,50536,2015,132,1919.47,172.0
2254,5009,52241,2015,206,4052.89,159.0
2255,5009,52241,2016,30,748.34,20.25
2256,5010,50583,2015,678,7581.09,743.55
2257,5010,50583,2016,120,1570.59,152.1
2258,5011,52361,2015,358,4606.07,285.56
2259,5011,52361,2016,68,902.55,64.1
2260,5012,50220,2015,415,3768.17,302.14
2261,5012,50220,2016,120,1093.07,88.36
2262,5013,52722,2015,1106,8765.72,728.75
2263,5013,52722,2016,396,2930.06,287.5
2264,5014,52240,2015,274,5370.07,199.49
2265,5014,52240,2016,112,2242.27,82.87
2266,5017,52151,2015,732,8060.58,748.85
2267,5017,52151,2016,226,2416.04,216.75
2268,5018,52802,2015,2672,19538.85,1201.66
2269,5018,52802,2016,1033,6206.88,358.31
2270,5019,52031,2015,179,1923.48,116.85
2271,5019,52031,2016,66,969.0,43.5
2272,5020,52337,2015,132,472.08,42.6
2273,5020,52337,2016,114,1615.68,77.1
2274,5021,51355,2015,213,2799.69,161.87
2275,5021,51355,2016,96,944.98,88.95
2276,5022,50265,2015,546,6545.47,428.03
2277,5022,50265,2016,155,1467.77,108.45
2278,5023,52404,2015,444,1525.44,114.9
2279,5023,52404,2016,128,732.96,41.8
2280,5024,52404,2015,432,1473.48,124.5
2281,5024,52404,2016,96,412.56,27.6
2282,5025,52403,2015,504,2051.52,157.5
2283,5025,52403,2016,120,477.12,45.6
2284,5026,52316,2015,141,1301.32,161.63
2285,5027,51101,2015,498,11906.43,544.5
2286,5027,51101,2016,171,4128.76,209.25
2287,5028,50588,2015,1382,9854.93,572.4
2288,5028,50588,2016,312,2136.23,131.85
2289,5029,52806,2015,3078,30094.57,1603.14
2290,5029,52806,2016,588,6417.21,326.73
2291,5030,50701,2015,60,600.55,48.37
2292,5031,50667,2015,545,6025.64,376.57
2293,5031,50667,2016,183,1372.56,95.01
2294,5032,50314,2015,280,793.62,70.5
2295,5033,50702,2015,83,827.9,41.85
2296,5034,50401,2015,2592,19995.27,1298.87
2297,5034,50401,2016,560,4670.17,330.02
2298,5035,51503,2015,102,1016.58,50.55
2299,5035,51503,2016,60,542.76,33.0
2300,5036,52402,2015,697,9495.01,316.5
2301,5037,50129,2015,457,7412.71,479.17
2302,5037,50129,2016,109,1821.99,124.25
2303,5038,50701,2015,802,5560.5,289.26
2304,5039,52333,2015,294,3498.42,286.5
2305,5039,52333,2016,96,896.28,70.8
2306,5040,52778,2015,230,2133.84,140.24
2307,5040,52778,2016,60,657.3,42.0
2308,5041,50171,2015,207,2232.62,169.5
2309,5041,50171,2016,222,1890.24,216.0
2310,5042,52001,2015,1073,10852.72,570.55
2311,5042,52001,2016,238,3208.76,110.25
2312,5043,50702,2015,2413,14515.63,1007.72
2313,5043,50702,2016,569,2936.58,225.85
2314,5044,51526,2015,196,2109.99,144.14
2315,5044,51526,2016,50,764.02,28.5
2316,5045,51103,2015,1017,6600.6,487.5
2317,5045,51103,2016,289,1945.9,135.2
2318,5046,52632,2015,228,1915.08,126.0
2319,5046,52632,2016,234,1173.36,116.1
2320,5047,52402,2015,36,795.06,36.0
2321,5047,52402,2016,6,99.18,4.5
2322,5048,50581,2015,112,1566.34,129.25
2323,5048,50581,2016,81,1206.52,86.0
2324,5050,50047,2015,1723,23639.01,2137.0
2325,5050,50047,2016,210,2822.06,228.7
2326,5051,50309,2015,688,5602.57,301.04
2327,5051,50309,2016,163,1519.15,99.04
2328,5052,50849,2015,294,2310.3,170.85
2329,5052,50849,2016,64,404.46,42.75
2330,5053,52245,2015,1,67.49,0.75
2331,5055,50452,2015,72,1033.02,114.0
2332,5055,50452,2016,30,347.4,40.5
2333,5056,51501,2015,17,174.65,6.78
2334,5057,50317,2015,397,4258.48,274.47
2335,5057,50317,2016,104,1295.7,83.18
2336,5058,50323,2015,258,3187.54,200.85
2337,5058,50323,2016,73,971.38,56.92
2338,5059,50123,2015,306,2418.45,227.57
2339,5059,50123,2016,34,246.75,20.63
2340,5060,52240,2015,889,7500.54,542.1
2341,5060,52240,2016,207,1701.02,116.7
2342,5061,52404,2015,318,2882.76,197.1
2343,5061,52404,2016,36,377.52,39.0
2344,5062,52639,2015,210,1610.61,110.4
2345,5062,52639,2016,83,646.79,63.75
2346,5063,50703,2015,4594,25038.56,1384.34
2347,5063,50703,2016,477,3635.96,229.55
2348,5064,52228,2015,358,3293.81,254.25
2349,5064,52228,2016,81,705.84,56.25
2350,5065,51106,2015,347,2728.39,172.67
2351,5065,51106,2016,107,576.17,46.23
2352,5066,52003,2015,384,6365.22,388.5
2353,5066,52003,2016,12,214.56,12.0
2354,5067,50588,2015,528,8554.3,450.11
2355,5067,50588,2016,156,2013.8,172.69
2356,5068,51331,2015,1605,21599.25,1490.19
2357,5068,51331,2016,349,4450.02,348.17
2358,5069,50450,2015,331,3350.21,308.62
2359,5069,50450,2016,78,555.18,64.5
2360,5070,52778,2015,634,6691.12,635.19
2361,5070,52778,2016,196,1999.78,181.57
2362,5071,52747,2015,667,7149.19,615.77
2363,5071,52747,2016,166,1719.36,149.75
2364,5072,52641,2015,248,2676.94,216.0
2365,5072,52641,2016,132,1588.56,135.0
2366,5073,52404,2015,660,7409.64,497.7
2367,5073,52404,2016,215,1816.44,101.7
2368,5074,52402,2015,157,3115.75,107.63
2369,5074,52402,2016,19,477.24,14.25
2370,5075,50207,2015,129,1656.08,111.75
2371,5075,50207,2016,99,1244.88,123.25
2372,5076,51106,2015,155,1631.04,79.55
2373,5076,51106,2016,115,951.05,46.3
2374,5077,51501,2015,1782,25290.6,1861.5
2375,5077,51501,2016,648,9402.12,726.0
2376,5078,51501,2015,154,1104.11,62.46
2377,5078,51501,2016,8,81.4,4.5
2378,5079,51442,2015,174,1710.09,109.64
2379,5079,51442,2016,12,200.46,15.0
2380,5080,51301,2015,2318,23506.93,2314.28
2381,5080,51301,2016,533,5726.56,462.35
2382,5081,50022,2015,381,3024.42,263.84
2383,5081,50022,2016,102,881.73,60.15
2384,5082,50022,2015,117,1091.43,79.19
2385,5082,50022,2016,24,64.8,9.0
2386,5083,51104,2015,341,2564.4,162.45
2387,5083,51104,2016,69,672.22,44.1
2388,5084,52402,2015,144,1284.0,74.85
2389,5085,50643,2015,41,809.63,46.63
2390,5086,51106,2015,1200,6410.35,452.15
2391,5086,51106,2016,278,1873.83,128.05
2392,5087,51546,2015,76,766.41,50.22
2393,5087,51546,2016,33,265.82,21.5
2394,5088,51238,2015,177,2015.45,161.14
2395,5088,51238,2016,36,430.35,46.62
2396,5089,51555,2015,403,3198.24,216.82
2397,5089,51555,2016,164,880.27,75.82
2398,5090,52761,2015,358,3827.79,226.69
2399,5090,52761,2016,97,978.38,61.8
2400,5091,52761,2015,258,2068.66,159.42
2401,5091,52761,2016,100,833.09,63.38
2402,5092,50265,2015,503,5816.74,328.09
2403,5092,50265,2016,92,988.56,65.49
2404,5093,52753,2015,786,8847.96,571.67
2405,5094,52401,2015,243,1384.32,139.72
2406,5094,52401,2016,30,482.82,20.25
2407,5095,51510,2015,338,1703.82,110.1
2408,5095,51510,2016,57,734.64,51.5
2409,5096,52317,2015,426,6711.18,437.5
2410,5096,52317,2016,54,1087.62,64.5
2411,5097,52402,2015,641,8452.3,597.75
2412,5097,52402,2016,126,1665.66,124.5
2413,5098,50311,2015,1612,9819.41,556.4
2414,5098,50311,2016,702,2907.37,204.42
2415,5100,52802,2015,2414,11772.55,740.77
2416,5100,52802,2016,591,3322.68,157.42
2417,5101,50701,2015,1152,10142.1,651.36
2418,5101,50701,2016,347,2994.37,170.02
2419,5102,52314,2015,12336,184582.16,12158.2
2420,5102,52314,2016,3981,52073.64,3937.98
2421,5103,52761,2015,85,1004.17,60.14
2422,5103,52761,2016,89,733.19,43.55
2423,5104,51331,2015,581,10013.69,557.77
2424,5104,51331,2016,21,317.33,23.26
2425,5105,52317,2015,3348,48834.45,3122.81
2426,5105,52317,2016,1060,14971.97,1035.9
2427,5106,52742,2015,1717,24079.12,1698.32
