,Store Number,Zip Code,Year,Bottles Sold,Sale (Dollars),Volume Sold (Liters)
1211,4377,50313,2016,140,1223.32,63.53
1212,4378,50263,2015,508,5089.54,428.09
1213,4378,50263,2016,77,989.58,67.5
1214,4379,50266,2015,600,5827.9,414.95
1215,4379,50266,2016,183,1732.77,112.97
1216,4380,52358,2015,247,2851.28,204.9
1217,4380,52358,2016,65,658.23,34.0
1218,4382,50265,2015,653,6611.76,421.37
1219,4382,50265,2016,139,1379.87,87.78
1220,4384,50003,2015,794,7306.21,596.31
1221,4384,50003,2016,168,1533.61,136.23
1222,4385,50210,2015,261,3041.03,234.45
1223,4385,50210,2016,31,479.94,21.0
1224,4386,50158,2015,60,806.37,43.35
1225,4387,51360,2015,523,5081.49,402.92
1226,4387,51360,2016,95,870.52,83.38
1227,4388,50325,2015,211,1162.28,68.06
1228,4388,50325,2016,154,666.53,57.97
1229,4392,50325,2015,597,6300.54,408.03
1230,4392,50325,2016,179,2117.19,147.42
1231,4393,50325,2015,448,4573.5,298.65
1232,4393,50325,2016,42,523.55,38.0
1233,4395,50075,2015,519,6228.02,510.57
1234,4395,50075,2016,116,1184.64,122.5
1235,4396,50669,2015,288,3276.78,279.0
1236,4396,50669,2016,37,321.81,42.75
1237,4397,50021,2015,635,3853.84,269.9
1238,4397,50021,2016,136,774.49,52.1
1239,4398,50421,2015,556,6122.65,598.5
1240,4398,50421,2016,148,1733.52,173.95
1241,4401,52302,2015,361,3493.84,252.7
1242,4401,52302,2016,76,931.17,66.91
1243,4402,52327,2015,1021,11758.64,947.71
1244,4402,52327,2016,218,2825.59,214.11
1245,4404,50021,2015,467,5360.07,395.55
1246,4404,50021,2016,68,878.85,56.8
1247,4405,50021,2015,473,5569.77,388.27
1248,4405,50021,2016,176,1623.48,125.01
1249,4408,50036,2015,356,2926.35,190.1
1250,4408,50036,2016,125,857.61,91.4
1251,4409,50036,2015,235,2736.8,225.67
1252,4409,50036,2016,81,636.77,44.5
1253,4410,50220,2015,585,5448.37,475.03
1254,4410,50220,2016,127,1229.67,93.57
1255,4411,50069,2015,519,6347.84,517.08
1256,4411,50069,2016,102,1139.38,88.1
1257,4412,52772,2015,219,2489.97,176.07
1258,4412,52772,2016,9,103.59,12.75
1259,4413,52653,2015,364,3763.4,256.2
1260,4413,52653,2016,60,681.96,45.0
1261,4414,51559,2015,362,3945.26,313.17
1262,4414,51559,2016,69,1084.11,57.2
1263,4415,50601,2015,290,3279.11,279.98
1264,4415,50601,2016,67,840.14,72.05
1265,4416,50048,2015,420,4060.65,257.2
1266,4416,50048,2016,115,1082.97,86.0
1267,4417,50002,2015,294,3482.94,225.0
1268,4417,50002,2016,84,731.16,45.0
1269,4418,51577,2015,374,3995.56,277.7
1270,4418,51577,2016,105,1543.84,84.5
1271,4419,50140,2015,356,4119.09,295.71
1272,4419,50140,2016,40,445.35,32.5
1273,4420,52501,2015,223,2299.86,135.81
1274,4420,52501,2016,77,838.6,69.27
1275,4421,50441,2015,293,3017.02,180.23
1276,4421,50441,2016,79,623.25,59.0
1277,4424,52601,2015,356,2556.84,159.9
1278,4424,52601,2016,131,903.82,48.75
1279,4425,51501,2015,225,907.77,77.32
1280,4426,50158,2015,3309,28080.78,1939.76
1281,4426,50158,2016,678,5966.07,433.23
1282,4427,52317,2015,425,4489.19,325.27
1283,4427,52317,2016,97,978.27,62.5
1284,4428,50014,2015,632,7771.78,527.2
1285,4428,50014,2016,174,2228.82,173.5
1286,4429,50054,2015,395,4482.9,283.13
1287,4429,50054,2016,97,1306.62,82.5
1288,4430,50501,2015,462,3339.27,287.2
1289,4430,50501,2016,75,245.01,29.25
1290,4431,50501,2015,287,2485.68,207.75
1291,4431,50501,2016,73,481.37,58.75
1292,4432,52241,2015,323,3286.65,218.95
1293,4433,50317,2015,380,3449.05,273.51
1294,4433,50317,2016,106,1273.54,77.2
1295,4434,51246,2015,620,6289.96,489.17
1296,4434,51246,2016,153,1795.85,128.87
1297,4435,51501,2015,432,3203.52,221.99
1298,4435,51501,2016,58,584.88,48.75
1299,4436,50010,2015,845,9496.7,750.95
1300,4436,50010,2016,161,1788.06,144.12
1301,4437,50010,2015,457,4715.8,382.92
1302,4437,50010,2016,154,1642.55,129.13
1303,4438,50010,2015,529,4877.49,351.67
1304,4438,50010,2016,113,1085.34,92.69
1305,4439,52213,2015,707,8101.08,784.25
1306,4439,52213,2016,120,1617.7,111.0
1307,4440,51503,2015,274,2786.01,187.5
1308,4440,51503,2016,82,855.12,67.5
1309,4443,52324,2015,354,3795.42,321.0
1310,4443,52324,2016,153,1237.62,98.1
1311,4444,51055,2015,817,9311.36,672.17
1312,4444,51055,2016,160,1444.04,120.95
1313,4445,50595,2015,418,3345.92,284.55
1314,4445,50595,2016,78,755.88,51.75
1315,4446,50322,2015,1285,9368.6,510.85
1316,4446,50322,2016,377,2489.73,166.03
1317,4447,50322,2015,623,3984.53,322.9
1318,4447,50322,2016,254,2271.38,138.85
1319,4448,50322,2015,304,2901.94,165.84
1320,4448,50322,2016,37,461.73,23.45
1321,4449,50322,2015,267,2874.88,211.28
1322,4449,50322,2016,47,489.42,31.08
1323,4450,50323,2015,367,4427.06,291.34
1324,4450,50323,2016,106,849.75,83.25
1325,4451,50595,2015,596,5178.37,462.06
1326,4451,50595,2016,181,1471.68,141.11
1327,4452,51105,2015,1605,12151.77,798.27
1328,4452,51105,2016,344,2411.29,149.95
1329,4453,50436,2015,893,10199.47,832.59
1330,4453,50436,2016,249,2251.34,194.2
1331,4454,51109,2015,440,3574.36,245.1
1332,4454,51109,2016,22,231.12,27.0
1333,4455,50627,2015,157,2061.49,132.13
1334,4455,50627,2016,66,726.67,80.85
1335,4456,52246,2015,586,6799.37,379.59
1336,4456,52246,2016,127,985.83,82.22
1337,4457,52240,2015,818,7761.87,529.1
1338,4457,52240,2016,147,1231.54,80.65
1339,4458,50131,2015,388,2596.42,153.02
1340,4458,50131,2016,60,348.86,22.63
1341,4459,50533,2015,607,6792.63,566.15
1342,4459,50533,2016,134,1713.8,127.55
1343,4462,50424,2015,470,5925.78,493.45
1344,4462,50424,2016,99,1094.31,84.25
1345,4463,50438,2015,1495,15712.9,1522.75
1346,4463,50438,2016,370,3741.77,370.5
1347,4464,52748,2015,1021,10359.18,681.75
1348,4464,52748,2016,188,1281.51,109.38
1349,4466,52142,2015,891,10533.66,775.65
1350,4466,52142,2016,168,2224.92,157.8
1351,4467,52761,2015,311,3292.1,258.93
1352,4467,52761,2016,110,1109.03,84.33
1353,4468,52761,2015,276,2400.06,181.3
1354,4468,52761,2016,78,669.79,38.95
1355,4470,50703,2015,191,1954.95,170.24
1356,4470,50703,2016,83,535.11,49.88
1357,4471,50702,2015,319,2940.22,212.01
1358,4471,50702,2016,96,1112.52,91.97
1359,4472,52544,2015,874,7584.0,626.79
1360,4472,52544,2016,267,1659.95,132.5
1361,4473,50216,2015,763,8786.04,631.5
1362,4473,50216,2016,223,1578.42,136.5
1363,4474,51501,2015,648,5576.74,329.7
1364,4474,51501,2016,159,1342.27,74.2
1365,4475,51501,2015,685,4981.68,311.1
1366,4475,51501,2016,102,935.97,59.4
1367,4476,51501,2015,867,4612.21,335.88
1368,4476,51501,2016,229,1576.2,90.5
1369,4477,51503,2015,319,2442.84,169.05
1370,4477,51503,2016,83,454.37,23.9
1371,4478,50315,2015,2553,21716.41,1626.13
1372,4478,50315,2016,756,5627.13,384.54
1373,4480,52732,2015,492,5702.76,280.35
1374,4480,52732,2016,68,1225.4,48.0
1375,4481,52240,2015,2848,37161.77,2525.54
1376,4481,52240,2016,299,3068.3,252.35
1377,4482,50125,2015,1438,17178.37,1692.4
1378,4482,50125,2016,199,1615.36,138.4
1379,4485,51248,2015,533,6501.29,541.22
1380,4485,51248,2016,124,1657.51,133.41
1381,4487,52402,2015,383,3543.99,268.52
1382,4487,52402,2016,96,943.62,67.5
1383,4488,52404,2015,107,704.36,71.0
1384,4489,52405,2015,271,3111.41,277.9
1385,4489,52405,2016,30,517.68,52.5
1386,4490,52404,2015,1116,8556.92,525.22
1387,4490,52404,2016,201,1503.85,100.14
1388,4491,52403,2015,574,4665.86,347.4
1389,4491,52403,2016,138,1065.42,62.85
1390,4492,52404,2015,572,4376.09,279.17
1391,4492,52404,2016,63,596.43,35.25
1392,4493,52404,2015,443,4565.55,305.47
1393,4493,52404,2016,154,1611.18,99.3
1394,4495,50638,2015,687,6526.76,620.24
1395,4495,50638,2016,167,1932.1,163.13
1396,4496,52402,2015,1030,5633.62,406.72
1397,4496,52402,2016,351,1930.58,139.49
1398,4497,50006,2015,132,1055.16,90.0
1399,4498,50682,2015,96,1203.45,99.3
1400,4498,50682,2016,30,278.52,33.75
1401,4499,51351,2015,206,1563.82,134.1
1402,4499,51351,2016,36,356.64,27.0
1403,4500,52317,2015,431,3516.73,299.25
1404,4500,52317,2016,42,538.92,27.9
1405,4501,52556,2015,347,3427.7,290.72
1406,4501,52556,2016,49,581.55,32.26
1407,4502,50703,2015,2194,12070.3,781.8
1408,4502,50703,2016,539,3001.68,227.33
1409,4503,51575,2015,145,1755.27,116.62
1410,4503,51575,2016,61,562.94,42.75
1411,4504,50125,2015,1198,7540.5,650.7
1412,4504,50125,2016,419,2005.74,150.0
1413,4505,50131,2015,194,2862.98,143.7
1414,4505,50131,2016,120,1208.64,72.0
1415,4506,52340,2015,520,4687.48,411.5
1416,4506,52340,2016,185,1452.17,113.38
1417,4507,51301,2015,174,1915.92,163.5
1418,4508,51301,2015,166,2001.38,177.0
1419,4508,51301,2016,130,892.44,103.5
1420,4509,50010,2015,4371,58422.19,3904.62
1421,4509,50010,2016,1085,14686.13,1025.85
1422,4510,51551,2015,360,2311.44,204.0
1423,4510,51551,2016,108,913.68,72.0
1424,4511,50317,2015,841,7234.45,415.98
1425,4511,50317,2016,150,940.65,78.88
1426,4512,50701,2015,279,2794.26,225.75
1427,4512,50701,2016,48,490.44,36.0
1428,4513,50226,2015,167,1754.59,118.5
1429,4513,50226,2016,22,182.3,12.0
1430,4514,50501,2015,485,5123.98,402.0
1431,4514,50501,2016,89,1417.6,102.0
1432,4515,50071,2015,174,1821.3,124.8
1433,4515,50071,2016,24,190.32,30.0
1434,4516,51560,2015,420,3953.34,262.8
1435,4516,51560,2016,162,1533.0,84.0
1436,4517,52402,2015,429,3482.04,342.0
1437,4517,52402,2016,170,1266.36,126.3
1438,4518,50266,2015,364,3346.04,225.75
1439,4518,50266,2016,79,1177.5,54.0
1440,4519,50266,2015,468,4604.98,316.5
1441,4519,50266,2016,108,1572.96,58.8
1442,4520,50124,2015,318,3817.14,262.5
1443,4520,50124,2016,114,1210.2,88.5
1444,4521,50107,2015,292,2893.69,256.5
1445,4521,50107,2016,94,1003.5,85.5
1446,4522,50170,2015,326,2523.07,219.96
1447,4522,50170,2016,36,372.16,19.12
1448,4523,50076,2015,276,2869.68,273.0
1449,4523,50076,2016,54,338.34,22.5
1450,4524,50458,2015,395,4288.75,309.86
1451,4524,50458,2016,9,119.22,6.75
1452,4525,51001,2015,417,4315.29,343.38
1453,4525,51001,2016,87,1154.13,86.25
1454,4527,50541,2015,198,1474.8,165.0
1455,4527,50541,2016,36,298.8,30.0
1456,4528,50158,2015,312,2405.7,157.8
1457,4528,50158,2016,6,90.0,4.5
1458,4529,50424,2015,126,1413.18,124.5
1459,4529,50424,2016,24,238.8,30.0
1460,4530,52227,2015,403,4140.64,320.55
1461,4530,52227,2016,37,585.21,28.05
1462,4531,50830,2015,228,2723.76,214.5
1463,4531,50830,2016,36,538.32,51.0
1464,4532,50585,2015,180,1365.12,129.0
1465,4532,50585,2016,48,221.28,18.0
1466,4533,50472,2015,159,1460.76,138.75
1467,4533,50472,2016,78,648.42,82.8
1468,4535,52001,2015,401,3801.82,267.75
1469,4535,52001,2016,75,834.84,55.5
1470,4536,52003,2015,243,1825.69,149.05
1471,4536,52003,2016,106,604.25,41.47
1472,4537,50144,2015,337,2691.18,199.5
1473,4537,50144,2016,106,1237.64,75.0
1474,4538,50619,2015,319,3366.81,275.25
1475,4538,50619,2016,36,539.16,45.0
1476,4539,51462,2015,160,1370.6,109.8
1477,4539,51462,2016,81,959.01,80.25
1478,4540,52031,2015,252,2690.62,182.45
1479,4540,52031,2016,64,551.0,31.5
1480,4541,52037,2015,219,1942.8,147.13
1481,4541,52037,2016,15,175.2,14.25
1482,4542,50554,2015,166,1364.0,135.0
1483,4542,50554,2016,36,289.8,18.0
1484,4543,52302,2015,238,2639.66,144.3
1485,4543,52302,2016,60,689.22,49.5
1486,4544,50213,2015,360,2567.04,209.4
1487,4544,50213,2016,24,138.6,13.5
1488,4545,51503,2015,761,9218.81,567.77
1489,4545,51503,2016,129,1871.17,112.08
1490,4546,51443,2015,285,3096.97,206.18
1491,4546,51443,2016,24,551.4,31.5
1492,4547,50441,2015,406,4908.65,416.5
1493,4547,50441,2016,161,2240.13,135.75
1494,4548,52352,2015,262,2512.82,258.0
1495,4548,52352,2016,24,277.68,30.0
1496,4549,50056,2015,300,3042.18,289.5
1497,4549,50056,2016,48,755.16,48.0
1498,4551,52345,2015,245,2265.65,212.0
1499,4551,52345,2016,71,745.87,64.5
1500,4552,52728,2015,432,4106.48,325.25
1501,4552,52728,2016,108,1061.7,85.5
1502,4553,50475,2015,312,2808.42,243.0
1503,4553,50475,2016,52,571.2,43.5
1504,4554,51103,2015,245,2469.91,173.35
1505,4554,51103,2016,63,469.89,28.5
1506,4555,52625,2015,174,2648.94,154.5
1507,4555,52625,2016,48,230.88,27.0
1508,4556,50542,2015,96,1026.24,84.0
1509,4556,50542,2016,216,1273.8,156.6
1510,4557,50675,2015,547,7020.76,632.87
1511,4557,50675,2016,171,1875.89,218.75
1512,4558,51105,2015,1313,9224.95,726.77
1513,4558,51105,2016,431,2780.72,238.65
1514,4559,50461,2015,1273,13251.8,1305.54
1515,4559,50461,2016,276,2688.07,281.87
1516,4560,51537,2015,310,3170.1,240.0
1517,4560,51537,2016,188,1158.93,82.1
1518,4561,50707,2015,176,3116.4,168.75
1519,4561,50707,2016,67,1594.69,80.5
1520,4562,52306,2015,384,3256.5,233.1
1521,4562,52306,2016,142,1158.6,84.0
1522,4563,51027,2015,155,2438.71,145.5
1523,4563,51027,2016,47,712.34,47.25
1524,4565,51106,2015,544,5950.81,496.15
1525,4565,51106,2016,86,985.71,75.6
1526,4566,52404,2015,1147,10539.77,757.68
1527,4566,52404,2016,272,2613.96,187.05
1528,4567,50313,2015,4,44.14,3.0
1529,4568,51108,2015,1322,11814.59,791.06
1530,4568,51108,2016,403,3613.12,275.38
1531,4569,51058,2015,274,3193.5,240.0
1532,4569,51058,2016,84,954.18,87.0
1533,4571,50602,2015,132,1376.64,127.5
1534,4571,50602,2016,42,640.56,73.5
1535,4572,50638,2015,437,5254.75,419.02
1536,4573,51640,2015,314,2654.45,187.1
1537,4573,51640,2016,57,576.0,39.0
1538,4575,50244,2015,391,4132.2,330.44
1539,4575,50244,2016,99,1285.53,93.75
1540,4576,51331,2015,878,11510.72,833.76
1541,4576,51331,2016,164,2569.92,166.62
1542,4577,50276,2015,258,2560.53,218.25
1543,4577,50276,2016,48,704.25,48.0
1544,4578,52626,2015,191,2063.89,149.54
1545,4578,52626,2016,85,950.39,60.75
1546,4580,52353,2015,823,4751.62,362.36
1547,4580,52353,2016,253,1231.84,105.92
1548,4582,51360,2015,462,4267.8,315.51
1549,4582,51360,2016,90,793.04,52.32
1550,4583,50563,2015,153,2027.48,192.74
1551,4584,50602,2015,294,3328.16,356.45
1552,4584,50602,2016,77,761.31,96.38
1553,4585,52046,2015,246,2030.4,205.5
1554,4585,52046,2016,66,552.12,45.0
1555,4586,50579,2015,132,1286.21,104.62
1556,4588,51103,2015,3039,26047.34,1460.82
1557,4588,51103,2016,979,7800.73,394.98
1558,4589,51249,2015,399,5082.68,392.22
1559,4589,51249,2016,55,889.21,75.0
1560,4590,50613,2015,284,2834.86,230.4
1561,4590,50613,2016,96,747.0,45.0
1562,4591,50525,2015,156,1185.12,92.4
1563,4591,50525,2016,54,863.16,58.5
1564,4592,50536,2015,426,4736.39,417.85
1565,4592,50536,2016,91,1233.72,96.15
1566,4594,50312,2015,823,5405.53,369.02
1567,4594,50312,2016,194,974.85,72.32
1568,4595,50321,2015,726,4187.69,298.9
1569,4595,50321,2016,141,982.0,60.45
1570,4596,50317,2015,918,5217.69,362.35
1571,4596,50317,2016,271,1647.51,100.85
1572,4597,50315,2015,1570,9467.18,683.75
1573,4597,50315,2016,294,2031.27,128.37
1574,4598,50317,2015,765,4811.59,270.74
1575,4598,50317,2016,187,1040.85,67.06
1576,4599,50317,2015,1610,10102.94,648.93
1577,4599,50317,2016,227,1366.49,82.71
1578,4600,50317,2015,705,6145.42,541.35
1579,4600,50317,2016,109,1097.53,93.0
1580,4601,50317,2015,408,4157.68,295.53
1581,4601,50317,2016,139,1219.84,83.29
1582,4602,51561,2015,905,8963.81,660.16
1583,4602,51561,2016,306,3439.22,202.03
1584,4603,50320,2015,443,4377.87,276.25
1585,4603,50320,2016,132,1230.21,78.17
1586,4604,50208,2015,2279,24888.04,1976.05
1587,4604,50208,2016,614,5712.61,431.11
1588,4605,52302,2015,386,3368.78,280.85
1589,4605,52302,2016,102,975.68,77.35
1590,4607,52052,2015,168,1765.8,130.5
1591,4607,52052,2016,78,1146.12,69.0
1592,4608,51503,2015,660,5466.16,369.36
1593,4608,51503,2016,111,1003.69,88.25
1594,4610,50540,2015,168,2077.8,132.0
1595,4612,52802,2015,3135,17346.35,1162.69
1596,4612,52802,2016,130,704.08,76.3
1597,4613,51401,2015,712,5895.53,545.95
1598,4613,51401,2016,198,1163.37,101.7
1599,4615,50401,2015,3703,37761.59,2403.63
1600,4615,50401,2016,810,8147.34,547.8
1601,4617,50317,2015,3428,31499.62,1830.56
1602,4617,50317,2016,858,6296.08,430.76
1603,4619,52627,2015,2296,14603.4,989.52
1604,4619,52627,2016,573,3223.73,268.41
1605,4620,50846,2015,421,6495.09,480.75
1606,4620,50846,2016,106,2417.4,163.5
1607,4621,50161,2015,234,2594.4,233.25
1608,4621,50161,2016,66,1094.94,91.5
1609,4622,50320,2015,919,6058.57,407.0
1610,4622,50320,2016,334,1944.77,124.84
1611,4623,50261,2015,240,1653.6,172.2
1612,4623,50261,2016,54,407.52,37.5
1613,4624,52233,2015,727,4630.54,384.04
1614,4624,52233,2016,114,1078.5,59.95
1615,4625,51501,2015,417,1824.39,173.05
1616,4626,51501,2015,738,5261.16,450.1
1617,4626,51501,2016,165,1297.32,90.25
1618,4627,50251,2015,162,2091.12,139.5
1619,4627,50251,2016,66,593.88,31.5
1620,4628,50662,2015,711,7652.24,597.37
1621,4628,50662,2016,234,2017.2,183.37
1622,4629,51534,2015,867,7270.1,571.69
1623,4629,51534,2016,292,1563.51,132.4
1624,4630,52803,2015,2372,22288.42,1187.35
1625,4630,52803,2016,399,2462.24,191.85
1626,4631,50613,2015,403,3995.99,362.05
1627,4631,50613,2016,75,942.36,79.8
1628,4633,51510,2015,1250,7907.59,592.85
1629,4633,51510,2016,245,1719.92,112.25
1630,4634,52402,2015,537,4536.79,307.5
1631,4634,52402,2016,102,465.4,30.1
1632,4635,52405,2015,338,2135.12,132.94
1633,4635,52405,2016,158,881.77,57.59
1634,4636,52402,2015,340,2441.95,113.92
1635,4636,52402,2016,378,2167.25,127.15
1636,4637,52404,2015,993,6735.91,518.04
1637,4637,52404,2016,244,1574.46,116.34
1638,4638,52804,2015,4323,35719.18,1578.25
1639,4638,52804,2016,803,4122.45,289.93
1640,4640,52807,2015,1793,16894.0,758.13
1641,4640,52807,2016,370,3255.86,168.9
1642,4641,50315,2015,747,6399.49,491.05
1643,4641,50315,2016,294,2494.59,188.41
1644,4642,50701,2015,1380,12594.06,846.36
1645,4642,50701,2016,402,2783.38,213.12
1646,4643,51566,2015,431,3030.78,177.9
1647,4643,51566,2016,24,397.32,13.5
1648,4644,52803,2015,2650,13394.52,1199.65
1649,4644,52803,2016,1096,3894.84,288.97
1650,4645,52748,2015,486,3334.82,258.02
1651,4645,52748,2016,55,529.5,44.75
1652,4647,50707,2015,1394,6430.7,509.67
1653,4647,50707,2016,251,1740.5,115.4
1654,4648,50703,2015,5336,48383.45,1983.87
1655,4648,50703,2016,881,5645.79,272.63
1656,4650,50590,2015,254,2877.23,232.22
1657,4650,50590,2016,66,1137.84,73.5
1658,4651,50130,2015,375,3763.24,400.11
1659,4651,50130,2016,100,1029.58,108.66
1660,4652,52803,2015,3014,24621.19,1187.37
1661,4652,52803,2016,447,4823.66,215.1
1662,4653,50129,2015,291,2561.93,187.06
1663,4653,50129,2016,52,556.38,47.25
1664,4654,50250,2015,617,6852.44,510.13
1665,4654,50250,2016,150,1599.72,117.0
1666,4655,50228,2015,311,2590.61,178.3
1667,4655,50228,2016,66,432.18,27.0
1668,4656,50010,2015,226,2252.66,170.42
1669,4656,50010,2016,42,345.0,31.5
1670,4657,50680,2015,204,1570.8,199.5
1671,4657,50680,2016,108,1053.54,103.5
1672,4658,50126,2015,172,1435.88,156.0
1673,4658,50126,2016,36,516.72,63.0
1674,4659,50621,2015,108,1178.73,98.1
1675,4659,50621,2016,52,443.52,45.0
1676,4660,52403,2015,1257,7868.7,464.76
1677,4660,52403,2016,263,1483.71,74.22
1678,4661,50111,2015,538,3751.33,314.72
1679,4661,50111,2016,164,806.11,68.92
1680,4662,52405,2015,958,7721.42,625.35
1681,4662,52405,2016,153,1436.36,119.55
1682,4663,52068,2015,326,3756.12,272.5
1683,4663,52068,2016,68,787.78,37.15
1684,4664,50036,2015,369,2657.15,255.75
1685,4664,50036,2016,108,810.0,99.0
1686,4665,50021,2015,605,5822.82,426.62
1687,4665,50021,2016,223,2162.58,163.5
1688,4667,50033,2015,458,4582.04,356.11
1689,4667,50033,2016,72,878.64,76.76
1690,4668,50428,2015,1057,13226.63,1150.5
1691,4668,50428,2016,216,2594.89,285.5
1692,4669,50312,2015,458,9427.17,138.02
1693,4669,50312,2016,90,2949.66,23.7
1694,4670,50676,2015,1241,16586.7,1463.48
1695,4670,50676,2016,286,3676.84,304.5
1696,4672,52052,2015,58,597.45,46.75
1697,4673,52656,2015,1276,21106.32,1255.0
1698,4673,52656,2016,390,5355.36,394.0
1699,4674,50010,2015,656,7061.26,482.83
1700,4674,50010,2016,154,1691.16,106.2
1701,4675,50010,2015,373,4080.09,259.41
1702,4675,50010,2016,181,1993.48,119.07
1703,4676,51101,2015,620,5002.91,298.89
1704,4676,51101,2016,218,1843.96,96.4
1705,4677,52241,2015,5399,151432.73,6974.25
1706,4677,52241,2016,258,5979.18,240.0
1707,4678,50003,2015,2040,30260.71,2096.21
1708,4678,50003,2016,509,7575.77,610.75
1709,4679,52402,2015,252,3491.16,285.0
1710,4679,52402,2016,84,1166.7,94.5
1711,4681,52175,2015,253,3768.97,305.26
1712,4683,50701,2015,182,917.78,76.0
1713,4684,50125,2015,986,6525.65,538.6
1714,4684,50125,2016,271,1800.03,155.4
1715,4685,52001,2015,873,7208.47,362.1
1716,4685,52001,2016,54,508.19,28.5
1717,4686,52732,2015,1295,5965.93,426.59
1718,4686,52732,2016,130,528.54,37.72
1719,4687,52402,2015,420,3914.09,323.2
1720,4687,52402,2016,131,1057.71,86.35
1721,4688,51401,2015,324,3425.1,291.0
1722,4688,51401,2016,96,1141.14,75.0
1723,4689,52627,2015,60,1027.86,75.0
1724,4689,52627,2016,12,173.76,9.0
1725,4690,52207,2015,260,2205.09,186.85
1726,4690,52207,2016,30,456.3,46.12
1727,4691,50126,2015,116,1380.84,103.25
1728,4692,52632,2015,126,1888.8,100.5
1729,4692,52632,2016,36,591.0,51.0
1730,4694,52806,2015,1314,10152.72,556.1
1731,4694,52806,2016,378,2303.31,133.2
1732,4695,50009,2015,241,3279.84,252.75
1733,4695,50009,2016,48,472.08,39.0
1734,4696,50266,2015,611,4028.8,257.72
1735,4696,50266,2016,208,1408.31,83.1
1736,4697,52240,2015,4002,31897.6,1503.23
1737,4697,52240,2016,710,5188.1,252.0
1738,4698,52556,2015,515,4107.6,275.0
1739,4698,52556,2016,212,1396.08,94.95
1740,4699,52722,2015,231,3626.13,202.5
1741,4699,52722,2016,62,877.62,70.2
1742,4700,50602,2015,303,3876.43,377.45
1743,4700,50602,2016,72,978.96,81.15
1744,4701,50036,2015,213,2714.28,240.75
1745,4701,50036,2016,73,924.95,86.25
1746,4702,50501,2015,358,5826.5,406.5
1747,4702,50501,2016,18,301.8,31.5
1748,4703,51101,2015,359,4044.24,218.5
1749,4703,51101,2016,87,835.14,59.13
1750,4704,51501,2015,1059,5433.81,484.92
1751,4704,51501,2016,353,1932.32,175.7
1752,4705,52241,2015,504,6500.52,438.0
1753,4705,52241,2016,66,1348.8,73.5
1754,4706,52732,2015,84,998.94,75.0
1755,4706,52732,2016,12,188.16,21.0
1756,4707,52732,2015,90,1373.46,73.5
1757,4707,52732,2016,12,193.26,21.0
1758,4708,51534,2015,966,12480.48,1150.5
1759,4708,51534,2016,234,3574.26,271.5
1760,4709,50010,2015,399,5532.84,368.25
1761,4709,50010,2016,132,1546.68,127.05
1762,4710,52002,2015,234,3425.14,225.5
1763,4710,52002,2016,86,1343.24,90.5
1764,4711,52002,2015,198,3243.48,178.5
1765,4711,52002,2016,78,1008.24,76.5
1766,4712,52001,2015,287,3482.92,254.75
1767,4712,52001,2016,69,938.72,82.87
1768,4713,52241,2015,322,4753.62,337.5
1769,4713,52241,2016,66,930.84,55.5
1770,4714,50125,2015,108,1370.16,117.0
1771,4714,50125,2016,66,605.16,36.3
1772,4715,50265,2015,390,5369.4,376.5
1773,4715,50265,2016,85,909.78,66.75
1774,4716,51301,2015,54,1051.32,70.5
1775,4716,51301,2016,30,372.84,52.5
1776,4717,52722,2015,131,1862.3,139.33
1777,4717,52722,2016,27,638.91,44.25
1778,4718,50266,2015,354,5152.86,391.5
1779,4718,50266,2016,84,1172.4,69.0
1780,4719,50265,2015,276,4179.72,279.0
1781,4719,50265,2016,66,822.6,42.0
1782,4720,50049,2015,294,4291.02,259.5
1783,4720,50049,2016,84,1397.7,102.0
1784,4721,52601,2015,198,3151.2,190.5
1785,4721,52601,2016,36,806.28,27.0
1786,4723,50613,2015,108,1405.32,105.0
1787,4723,50613,2016,144,1664.7,111.0
1788,4724,50208,2015,78,975.9,88.5
1789,4724,50208,2016,78,865.14,73.5
1790,4726,50021,2015,348,4833.96,363.0
1791,4726,50021,2016,142,1838.68,116.0
1792,4727,50021,2015,198,2875.5,202.5
1793,4727,50021,2016,66,732.66,55.5
1794,4728,52240,2015,176,2763.77,157.0
1795,4728,52240,2016,68,1112.94,50.0
1796,4729,51442,2015,178,2237.7,154.5
1797,4730,50131,2015,228,3304.86,225.0
1798,4730,50131,2016,72,918.84,54.0
1799,4731,50325,2015,288,4532.22,288.0
1800,4731,50325,2016,162,2425.14,127.5
1801,4732,50325,2015,204,3065.4,207.0
1802,4732,50325,2016,48,731.52,48.0
1803,4733,50322,2015,492,5596.2,436.2
1804,4733,50322,2016,126,1406.16,97.5
1805,4734,50322,2015,756,8452.14,687.0
1806,4734,50322,2016,66,889.5,61.5
1807,4735,52501,2015,204,3443.04,213.0
1808,4735,52501,2016,108,1485.0,105.3
1809,4736,52302,2015,207,2301.84,185.25
1810,4736,52302,2016,48,579.6,42.0
1811,4737,50588,2015,36,493.56,39.0
1812,4737,50588,2016,12,148.68,9.0
1813,4738,51501,2015,438,3863.52,294.0
1814,4738,51501,2016,119,1016.29,77.7
1815,4739,51503,2015,102,1815.0,94.5
1816,4739,51503,2016,48,618.6,36.0
1817,4740,51501,2015,312,3951.24,270.0
1818,4740,51501,2016,180,2343.12,135.3
1819,4741,51503,2015,426,5104.86,361.5
1820,4741,51503,2016,54,875.16,46.5
