Area,Total Pop,Median HH Inc,Per Capita Inc,White,Afr Amer,Native Amer,Asian Amer,Pac Islander,Other,Bi- Multi-Racial,Hispanic or Latino,Med Age,<5 years,5-17 yrs,18-20 yrs,21-24 yrs,25-34 yrs,35-44 yrs,45-54 yrs,55-59 yrs,60-64 yrs,65-74 yrs,78-84 yrs,85+ yrs,% P16+ in labor force,Total # Homes Owned,Med. Home Value,Tot Housing units,Owner occupied housing units,Renter occupied housing units,households,Family households,Married-couple family households,Single mother households,Nonfamily households,Single Occupancy,Avg HH Size,Avg Family Size,Pop Below Poverty Level,% P25+ HS Grad,% P25-54 BA+
51532,757,"38,409","16,168",747,0,0,2,0,1,7,1,38.5,52,146,25,27,84,124,93,38,39,72,43,14,65.4%,154,"$36,500",316,233,60,293,224,191,21,69,58,2.58,2.97,797,87.1%,12.9%
51533,"1,066","33,194","17,545","1,057",1,1,2,0,1,4,3,38.2,64,244,26,22,123,179,169,43,49,79,51,17,66.6%,244,"$59,500",432,328,78,406,302,264,28,104,91,2.63,3.07,"1,041",88.5%,12.9%
51534,"8,475","45,490","18,977","8,266",35,29,28,0,37,80,122,36.8,579,1731,358,300,1025,1473,1281,437,343,489,336,123,72.5%,1774,"$106,000","3,090","2,280",679,"2,959","2,203","1,817",288,756,649,2.65,3.1,"8,058",81.7%,18.1%
51535,"2,022","34,844","18,058","1,997",9,6,0,1,5,4,15,41.8,112,395,47,56,183,326,241,108,97,233,153,71,66.3%,476,"$55,700",883,649,161,810,567,499,41,243,209,2.43,2.93,"2,016",90.2%,16.8%
51536,508,"36,196","18,260",505,0,1,1,0,1,0,3,42.2,27,97,14,21,40,85,80,23,23,52,35,11,70.6%,95,"$72,300",213,151,47,198,159,140,11,39,34,2.57,2.87,524,90.1%,16.8%
51537,"6,938","38,721","17,842","6,832",11,16,29,0,10,40,46,40.9,400,1399,209,194,634,1081,939,332,340,625,576,209,66.6%,1667,"$80,300","2,915","2,106",680,"2,786","1,975","1,695",216,811,728,2.44,2.94,"6,793",86.2%,18.2%
51540,529,"40,357","15,929",523,0,1,0,0,3,2,5,39.4,43,97,9,20,61,77,93,25,31,39,28,6,70.3%,104,"$65,000",230,157,52,209,158,128,21,51,41,2.53,2.84,534,81.2%,10.2%
51541,383,"40,417","25,813",380,0,0,0,0,1,2,7,44.1,11,82,15,5,33,51,74,25,20,28,29,10,67.4%,83,"$61,200",171,127,31,158,111,94,9,47,41,2.42,2.89,338,86.2%,13.5%
51542,916,"52,361","25,621",897,0,0,3,0,1,15,3,41.1,51,163,31,19,97,178,170,61,48,65,30,3,76.3%,199,"$141,600",358,319,30,349,273,252,12,76,51,2.62,2.95,841,91.2%,20.5%
51543,450,"32,708","15,031",442,0,2,1,0,0,5,0,39.0,24,97,12,15,48,61,56,21,21,50,35,10,69.1%,116,"$38,700",202,151,38,189,124,113,4,65,62,2.38,3,432,81.7%,12.0%
51544,761,"33,177","16,472",756,0,1,0,0,1,3,4,40.7,41,163,24,14,63,137,130,38,35,60,47,9,68.1%,157,"$49,000",321,243,64,307,221,194,17,86,82,2.48,2.99,731,88.3%,8.0%
51545,512,"28,214","15,542",508,0,1,1,0,1,1,1,39.6,31,110,18,20,47,68,70,38,33,41,28,8,54.6%,106,"$35,800",226,145,55,200,142,115,14,58,52,2.56,3,491,70.8%,4.8%
51546,"2,889","40,614","18,655","2,856",4,4,4,0,10,11,19,38.6,172,625,99,84,311,475,387,127,123,230,171,85,67.2%,624,"$83,900","1,185",874,217,"1,091",781,672,78,310,279,2.59,3.1,"2,894",85.8%,11.9%
51548,539,"46,875","19,191",533,0,1,0,0,0,5,6,37.9,28,122,25,16,49,105,87,31,20,37,16,3,74.5%,80,"$126,500",204,147,49,196,146,128,9,50,39,2.75,3.18,510,92.5%,22.8%
51549,543,"32,813","14,078",535,0,2,0,0,0,6,2,37.0,24,125,27,16,54,97,74,20,20,45,35,6,64.7%,117,"$72,500",218,159,51,210,153,130,15,57,52,2.59,3.06,586,85.3%,15.6%
51550,71,"18,750","13,281",68,0,0,0,0,0,3,0,41.3,4,15,2,3,6,12,14,0,1,7,5,2,61.1%,21,"$46,300",32,25,4,29,21,17,3,8,8,2.45,2.95,48,70.0%,0.0%
51551,"1,820","38,603","17,800","1,799",1,2,3,0,1,14,7,41.5,107,354,55,61,176,254,300,88,93,156,112,64,66.2%,410,"$76,700",752,554,148,702,496,421,51,206,186,2.49,3.01,"1,767",82.1%,16.3%
51552,320,"36,250","14,167",314,0,1,1,1,0,3,0,35.9,14,78,11,12,35,57,45,13,20,18,12,5,81.5%,73,"$42,100",127,94,25,119,89,79,5,30,27,2.69,3.13,320,87.0%,5.3%
51553,956,"46,667","19,930",953,0,0,2,0,1,0,3,37.0,66,193,21,44,132,139,146,47,36,73,48,11,77.7%,229,"$99,000",388,288,80,368,279,250,17,89,73,2.6,3,909,90.9%,18.9%
51554,203,"28,393","16,243",199,3,0,1,0,0,0,6,31.6,18,51,8,5,31,31,25,9,4,12,8,1,69.8%,38,"$87,500",72,62,9,71,54,49,2,17,16,2.86,3.31,215,96.1%,7.1%
51555,"5,518","41,218","18,162","5,457",3,10,8,1,8,31,50,38.1,348,1061,185,226,676,893,701,327,234,430,305,132,66.0%,1267,"$83,900","2,264","1,605",543,"2,148","1,527","1,272",175,621,528,2.51,2.99,"5,319",85.2%,15.1%
51556,462,"37,833","19,608",446,0,4,0,0,0,12,0,40.0,30,83,9,17,48,77,52,28,29,43,33,13,62.0%,103,"$61,300",226,169,33,202,133,118,11,69,67,2.29,2.89,438,80.4%,8.7%
51557,906,"41,007","21,065",892,0,3,0,0,2,9,8,39.1,49,192,26,24,90,175,119,59,43,79,39,11,65.4%,173,"$75,000",391,285,72,357,267,224,23,90,80,2.54,2.97,926,84.8%,14.1%
51558,675,"29,063","15,903",668,0,0,2,2,0,3,0,40.4,36,133,20,19,66,113,84,39,37,76,43,9,66.2%,134,"$37,500",320,224,63,287,196,172,15,91,80,2.35,2.89,671,87.2%,13.2%
51559,"1,738","47,663","18,143","1,710",3,6,8,0,4,7,12,37.5,119,374,61,52,201,308,229,91,56,130,91,26,67.6%,380,"$91,100",686,509,150,659,499,423,53,160,137,2.64,3.07,"1,699",92.4%,14.0%
51560,"2,092","38,487","19,503","2,059",9,7,4,2,0,11,6,39.6,111,409,66,85,228,310,276,95,107,170,161,74,68.8%,507,"$78,500",880,648,187,835,576,504,54,259,232,2.43,2.94,"1,953",88.6%,15.6%
51561,"1,526","44,167","19,280","1,494",0,5,8,2,3,14,19,39.6,78,317,45,54,146,281,281,93,72,100,49,10,67.0%,286,"$93,700",669,528,61,589,450,371,54,139,109,2.59,2.94,"1,429",86.2%,15.8%
51562,459,"39,205","16,725",455,1,0,0,0,0,3,3,37.7,36,93,12,12,52,81,49,22,19,42,31,10,77.8%,103,"$72,600",194,147,34,181,129,116,7,52,47,2.54,3.08,505,87.1%,11.3%
51563,902,"42,727","14,705",896,2,0,0,0,1,3,9,36.7,64,206,25,32,98,150,112,50,48,61,38,18,67.2%,186,"$83,200",332,256,63,319,254,228,13,65,56,2.83,3.18,902,89.1%,11.3%
51564,545,"32,188","16,191",536,3,1,1,1,1,2,5,41.3,19,117,12,16,48,88,69,24,31,59,43,19,64.5%,130,"$44,000",244,185,47,232,156,127,23,76,68,2.35,2.88,554,84.2%,8.5%
51565,569,"36,250","16,673",565,0,0,1,0,2,1,1,38.9,39,116,16,18,57,108,62,20,31,66,32,4,63.4%,111,"$77,000",230,181,37,218,160,146,9,58,49,2.61,3.09,558,86.2%,8.7%
51566,"7,643","33,039","16,322","7,475",7,32,25,1,73,30,138,40.2,497,1383,238,275,901,1058,1093,357,309,685,558,289,63.5%,1879,"$61,100","3,599","2,277",958,"3,235","2,104","1,682",311,"1,131",998,2.32,2.88,"7,439",81.2%,13.8%
51570,"1,146","37,632","15,815","1,129",0,5,1,0,0,11,9,38.2,67,236,24,46,131,198,158,52,59,88,64,23,72.2%,255,"$76,600",469,332,107,439,308,264,30,131,114,2.49,3.02,"1,144",90.4%,11.0%
51571,592,"42,143","19,227",587,1,0,1,0,2,1,6,39.3,35,125,12,14,74,92,82,42,33,52,16,15,66.2%,120,"$83,500",246,201,37,238,181,155,23,57,51,2.49,2.9,596,86.4%,12.2%
51572,462,"30,192","15,333",452,0,3,1,0,2,4,2,45.6,23,72,13,12,41,65,70,29,27,54,42,14,59.1%,98,"$31,900",232,158,49,207,141,124,13,66,59,2.23,2.65,463,87.5%,15.1%
51573,"1,208","37,143","16,758","1,194",0,4,1,0,2,7,6,41.7,53,256,32,31,113,197,179,68,30,127,65,57,66.6%,231,"$62,600",491,357,107,464,343,301,25,121,115,2.5,2.98,"1,153",85.6%,13.4%
51574,19,"31,250","19,531",19,0,0,0,0,0,0,0,39.8,0,2,1,0,4,4,1,0,0,6,1,0,30.8%,6,"$75,000",7,7,0,7,6,4,1,1,1,2.71,3,13,100.0%,38.5%
51575,650,"54,464","21,233",647,1,0,2,0,0,0,1,37.9,30,146,24,19,67,107,100,42,21,42,43,9,77.7%,185,"$102,600",254,203,44,247,182,157,17,65,59,2.63,3.14,631,88.7%,24.3%
51576,"1,435","53,047","19,254","1,421",1,0,2,0,5,6,10,35.4,107,324,58,57,165,248,201,75,59,77,50,14,76.7%,333,"$113,600",539,414,108,522,389,335,43,133,107,2.75,3.22,"1,626",88.1%,14.7%
51577,"1,295","38,819","16,594","1,269",8,1,3,0,0,14,7,40.3,80,286,32,40,118,192,197,70,54,109,96,21,70.8%,283,"$70,600",550,401,107,508,375,336,23,133,123,2.55,3.02,"1,335",88.7%,14.1%
51578,137,"35,625","16,814",137,0,0,0,0,0,0,0,35.2,11,34,5,2,16,32,9,6,2,5,10,5,65.5%,44,"$51,300",54,42,10,52,35,32,2,17,15,2.63,3.37,127,89.6%,10.4%
51579,"2,436","34,044","16,332","2,394",2,8,9,0,8,15,21,39.0,153,496,95,74,244,370,300,115,83,213,192,101,61.4%,550,"$78,200","1,019",693,251,944,664,565,71,280,255,2.5,3.05,"2,366",87.7%,12.6%
51601,"6,341","31,528","17,422","6,199",11,30,17,0,53,31,139,42.4,375,1046,213,276,653,850,829,342,316,622,564,255,60.4%,1604,"$57,500","2,986","1,834",907,"2,741","1,739","1,415",245,"1,002",892,2.25,2.84,"6,035",84.4%,18.3%
51630,203,"36,000","19,469",202,0,1,0,0,0,0,0,40.5,10,36,9,4,25,30,22,9,9,28,18,3,71.3%,55,"$13,800",100,72,15,87,61,55,2,26,22,2.33,2.79,211,94.2%,22.4%
51631,558,"40,588","16,476",556,1,0,1,0,0,0,0,39.6,32,123,12,18,54,89,90,34,26,50,21,9,72.1%,125,"$43,500",258,186,42,228,162,139,17,66,59,2.45,2.96,583,92.6%,11.0%
51632,"7,141","37,190","16,442","6,659",269,41,64,2,30,76,91,39.0,345,1277,257,368,896,1145,914,315,296,608,496,224,56.4%,1452,"$69,400","2,782","1,854",723,"2,577","1,689","1,407",217,888,802,2.29,2.86,"6,219",84.8%,16.7%
51636,510,"34,792","17,464",508,0,0,0,0,0,2,3,41.2,17,107,16,14,50,81,76,25,18,53,44,9,68.7%,88,"$33,300",235,166,46,212,151,130,12,61,58,2.41,2.86,501,84.4%,8.7%
51637,360,"37,292","14,653",358,0,2,0,0,0,0,1,38.4,24,80,15,5,40,54,55,23,11,32,18,3,65.7%,79,"$38,500",140,118,13,131,103,91,7,28,24,2.75,3.13,319,86.5%,17.6%
51638,"1,620","37,188","17,388","1,582",0,11,0,0,5,22,36,39.7,117,287,53,58,190,235,256,87,60,151,99,27,66.4%,315,"$55,400",712,492,157,649,477,411,48,172,148,2.5,2.93,"1,575",91.2%,14.1%
51639,782,"35,625","17,252",765,0,1,3,0,5,8,18,42.1,27,175,26,19,61,128,107,34,41,80,58,26,63.3%,214,"$59,000",343,240,79,319,221,190,23,98,85,2.45,2.91,783,85.8%,16.3%
51640,"1,829","33,021","17,063","1,777",1,3,7,0,33,8,76,40.9,106,329,69,56,206,239,261,107,94,185,128,49,64.4%,465,"$65,600",850,554,212,766,524,416,75,242,212,2.38,2.86,"1,832",82.6%,12.5%
51645,308,"35,179","24,713",304,0,0,1,0,0,3,1,40.5,23,60,9,7,29,50,46,15,13,36,12,8,61.8%,30,"$42,200",139,78,41,119,87,81,2,32,28,2.59,3.09,293,94.4%,20.1%
51646,816,"35,139","17,140",813,0,1,2,0,0,0,2,39.6,40,157,26,36,96,106,118,41,38,73,70,15,66.5%,187,"$39,500",388,284,67,351,242,205,23,109,94,2.32,2.76,798,88.6%,11.1%
51647,349,"32,500","13,988",348,0,0,0,0,0,1,0,42.6,15,60,14,19,31,49,57,18,14,34,34,4,65.1%,59,"$57,500",157,109,32,141,112,101,6,29,27,2.48,2.8,385,85.5%,11.0%
51648,276,"48,636","22,560",263,0,1,0,0,11,1,17,45.0,9,54,6,4,15,50,46,20,19,25,24,4,68.0%,48,"$97,500",129,85,31,116,86,77,4,30,27,2.38,2.78,264,88.5%,13.0%
51649,351,"45,227","18,541",348,0,1,0,0,0,2,1,38.6,19,83,10,9,32,56,53,17,17,26,24,5,71.0%,64,"$43,800",141,106,27,133,97,84,10,36,29,2.64,3.04,346,85.3%,14.7%
51650,356,"29,750","13,983",352,0,0,1,0,0,3,0,40.2,13,78,10,18,32,54,41,20,20,42,22,6,64.0%,104,"$31,300",174,125,26,151,95,79,10,56,50,2.36,3,392,74.0%,4.2%
51652,"2,033","41,023","17,040","1,998",2,8,3,0,17,5,38,40.2,129,409,59,59,215,285,291,102,85,159,178,62,63.8%,403,"$63,700",848,562,210,772,547,460,64,225,199,2.51,3.01,"1,926",87.5%,15.8%
51653,"1,412","39,773","18,403","1,397",0,2,1,0,5,7,17,43.4,85,243,33,50,142,188,228,74,49,139,118,63,60.6%,297,"$81,200",593,420,134,554,396,330,50,158,139,2.42,2.88,"1,314",85.1%,13.4%
51654,528,"38,542","19,904",521,0,2,2,0,1,2,5,38.6,33,118,12,11,59,93,76,34,28,34,25,5,68.9%,87,"$60,500",228,167,35,202,139,122,13,63,50,2.61,3.15,528,80.6%,13.1%
52001,"44,033","34,333","18,401","42,222",608,100,217,61,382,443,818,36.5,2705,7293,2937,2905,5275,6219,5563,1977,1706,3381,2789,1283,66.8%,9854,"$83,000","18,487","11,275","6,078","17,353","10,658","8,230","1,862","6,695","5,674",2.33,2.97,"40,921",82.7%,19.4%
52002,"11,539","48,902","20,473","11,211",64,5,146,2,23,88,89,36.1,834,2448,412,472,1397,1904,1795,605,468,687,364,153,72.8%,2868,"$114,600","4,335","3,222","1,010","4,232","3,203","2,779",314,"1,029",863,2.68,3.12,"11,351",89.3%,26.4%
52003,"13,305","47,064","24,286","13,070",54,18,58,4,23,78,75,38.6,869,2717,413,428,1456,2230,1961,732,617,975,659,248,71.0%,3237,"$116,000","5,089","4,261",638,"4,899","3,677","3,203",322,"1,222","1,033",2.63,3.07,"13,021",90.7%,32.7%
52030,460,"36,563","12,860",456,0,1,0,0,0,3,13,31.5,32,127,14,15,68,82,40,9,15,34,18,6,65.9%,105,"$64,500",169,123,42,165,121,89,23,44,38,2.79,3.2,462,82.1%,12.3%
52031,"4,507","39,442","17,949","4,487",1,1,3,0,2,13,15,38.9,255,970,142,134,476,720,607,219,202,400,268,114,68.5%,918,"$93,900","1,967","1,351",354,"1,705","1,251","1,101",102,454,404,2.6,3.09,"4,409",82.5%,13.2%
52032,"1,420","40,150","20,956","1,415",1,1,0,0,0,3,1,39.2,75,319,48,37,136,232,217,92,82,103,62,17,76.0%,129,"$67,800",760,442,89,531,386,341,19,145,127,2.67,3.23,"1,280",84.8%,9.1%
52033,"2,962","42,148","18,310","2,947",1,2,2,0,0,10,9,36.4,222,622,100,136,348,451,384,131,117,211,159,81,72.1%,649,"$86,100","1,164",845,256,"1,101",777,690,57,324,282,2.63,3.22,"2,862",83.8%,15.9%
52035,"1,061","38,125","17,013","1,055",4,0,1,0,0,1,0,38.7,54,244,30,29,108,171,158,53,53,86,52,23,67.5%,201,"$59,500",443,332,73,405,300,274,13,105,97,2.62,3.13,"1,020",82.7%,7.0%
52036,188,"36,875","18,361",186,0,0,0,0,0,2,2,35.0,9,46,3,8,28,32,21,12,9,9,10,1,71.6%,51,"$53,800",78,61,17,78,51,40,9,27,21,2.41,2.82,183,76.1%,1.4%
52037,"1,246","38,047","16,512","1,240",1,1,1,0,0,3,3,37.3,59,308,43,29,126,210,166,64,86,92,51,12,72.7%,242,"$68,800",490,388,73,461,358,313,27,103,93,2.7,3.11,"1,180",86.8%,14.0%
52038,512,"32,065","12,913",507,0,3,1,0,0,1,0,36.3,36,113,16,17,68,74,60,26,30,35,27,10,79.3%,79,"$66,300",216,149,42,191,148,135,7,43,36,2.68,3.05,566,90.8%,10.7%
52039,"1,076","44,926","25,243","1,065",0,0,0,0,0,11,6,36.8,71,239,45,31,123,171,178,74,45,57,37,5,70.1%,165,"$117,100",381,326,45,371,303,281,7,68,55,2.9,3.25,"1,067",82.8%,30.5%
52040,"5,403","39,397","16,984","5,349",19,0,5,7,2,21,19,36.1,422,1138,162,194,700,880,591,248,238,446,281,103,74.6%,1366,"$95,300","2,126","1,668",356,"2,024","1,501","1,320",137,523,459,2.64,3.14,"5,303",81.3%,12.5%
52041,"1,726","41,625","14,057","1,712",1,3,2,0,3,5,16,35.3,101,454,68,60,175,327,195,61,73,126,69,17,68.8%,282,"$74,800",625,474,124,598,459,401,35,139,113,2.89,3.34,"1,787",82.8%,9.7%
52042,"1,742","35,742","15,214","1,728",0,9,0,0,2,3,8,38.4,115,397,66,66,164,235,220,86,78,133,112,70,65.7%,317,"$72,100",674,475,140,615,459,406,34,156,137,2.72,3.23,"1,690",77.5%,9.4%
52043,"2,381","34,469","15,949","2,364",4,3,1,0,1,8,1,44.0,102,426,68,54,206,377,353,122,130,252,176,115,64.6%,509,"$66,200","1,061",758,220,978,660,583,52,318,289,2.31,2.85,"2,332",81.9%,15.7%
52044,208,"28,958","31,462",204,0,0,2,0,2,0,2,37.3,18,36,8,5,32,34,29,11,2,15,13,5,62.0%,44,"$47,300",89,68,15,83,58,45,4,25,20,2.51,2.95,205,80.2%,3.3%
52045,"2,230","41,971","16,282","2,131",7,1,75,0,7,9,11,33.3,150,516,110,105,287,396,288,74,96,135,65,8,70.9%,409,"$85,900",759,590,139,729,575,499,48,154,133,2.92,3.35,"2,216",90.0%,13.1%
52046,"2,049","43,750","18,457","2,030",2,4,6,1,2,4,18,32.7,175,473,93,73,289,300,271,67,83,129,77,19,74.8%,455,"$88,500",740,580,129,709,554,481,47,155,143,2.89,3.37,"2,097",82.3%,9.2%
52047,764,"32,321","14,355",759,0,0,0,0,0,5,6,40.0,46,161,25,25,70,130,110,44,30,70,46,7,71.0%,152,"$53,200",323,232,69,301,226,201,13,75,66,2.54,2.96,801,87.3%,4.7%
52048,428,"32,708","22,154",427,0,0,1,0,0,0,0,40.2,27,66,19,14,63,64,66,25,16,35,26,7,71.6%,53,"$51,000",191,149,30,179,123,111,5,56,46,2.39,2.87,460,82.8%,7.2%
52049,"1,316","34,917","19,680","1,311",4,0,0,0,1,0,12,44.8,54,221,36,39,120,193,192,86,73,143,119,40,65.1%,305,"$65,900",797,437,114,551,378,324,28,173,153,2.32,2.8,"1,322",77.8%,14.3%
52050,559,"36,607","19,931",559,0,0,0,0,0,0,3,38.1,32,125,27,10,55,102,86,20,25,50,26,1,68.3%,91,"$50,300",219,168,39,207,163,136,16,44,37,2.7,3.05,545,78.1%,6.1%
52052,"3,241","31,909","17,692","3,214",10,1,4,0,4,8,10,43.4,165,560,97,103,311,454,470,187,193,335,245,121,63.5%,760,"$82,200","1,650","1,022",283,"1,305",902,774,82,403,359,2.38,2.88,"3,108",79.5%,14.1%
52053,"1,177","47,067","19,198","1,169",1,0,0,0,6,1,12,35.2,96,271,46,35,137,206,151,63,49,71,43,9,75.2%,173,"$88,300",468,322,79,401,322,285,25,79,64,2.94,3.31,"1,163",83.4%,11.2%
52054,959,"44,688","17,761",947,0,0,0,0,1,11,1,37.5,65,205,27,31,109,181,133,46,40,77,36,9,71.2%,146,"$87,100",360,291,48,339,275,249,15,64,50,2.83,3.18,"1,006",78.4%,8.6%
52056,246,"35,833","15,314",246,0,0,0,0,0,0,0,39.4,13,55,5,10,20,47,26,11,9,35,9,6,68.5%,72,"$80,700",94,83,9,92,72,65,4,20,19,2.67,3.1,270,76.9%,7.7%
52057,"8,176","35,389","19,017","8,110",5,10,15,2,11,23,68,37.3,505,1812,303,286,905,1332,998,344,347,615,520,209,68.9%,1844,"$80,800","3,466","2,367",785,"3,152","2,213","1,891",227,939,833,2.55,3.11,"7,846",86.8%,17.2%
52060,"8,772","32,113","17,289","8,631",12,13,14,21,26,55,79,39.7,530,1671,318,368,913,1319,1119,496,380,742,619,297,67.2%,1767,"$73,400","3,833","2,586","1,017","3,603","2,370","1,923",326,"1,233","1,086",2.37,2.95,"8,529",81.8%,13.7%
52064,904,"34,737","16,139",894,0,4,0,0,1,5,3,38.3,61,185,32,24,98,157,133,40,40,77,43,14,67.9%,203,"$64,000",375,274,76,350,253,227,13,97,88,2.58,3.11,945,86.8%,12.3%
52065,989,"40,144","20,807",987,0,0,1,0,0,1,5,36.6,76,210,42,33,112,159,120,58,49,79,35,16,70.7%,171,"$85,900",363,294,55,349,280,247,19,69,62,2.83,3.23,"1,032",79.5%,6.6%
52066,59,"18,750","14,730",58,0,0,0,0,0,1,1,45.5,3,8,2,3,6,7,7,6,7,7,3,0,41.5%,16,"$53,300",77,22,6,28,18,14,2,10,8,2.11,2.61,43,65.9%,0.0%
52068,"2,842","58,264","20,257","2,819",3,1,5,0,4,10,11,35.0,255,605,79,98,383,459,415,172,139,158,61,18,77.8%,700,"$141,800","1,014",890,80,970,822,743,49,148,115,2.89,3.15,"2,909",90.7%,27.5%
52069,"1,543","37,460","18,357","1,539",3,0,0,1,0,0,2,38.2,75,300,52,71,183,262,193,89,70,129,88,31,71.5%,359,"$73,700",655,474,154,628,423,373,38,205,177,2.45,3.04,"1,529",80.6%,8.8%
52070,"1,209","31,486","18,898","1,203",0,1,0,0,0,5,8,43.8,62,197,37,31,130,160,195,82,70,138,81,26,62.7%,257,"$72,700",590,414,120,534,360,288,51,174,157,2.26,2.75,"1,159",80.8%,8.5%
52071,140,"39,750","15,369",140,0,0,0,0,0,0,0,38.7,9,23,4,10,14,25,15,5,4,21,9,1,72.0%,36,"$68,300",53,45,8,53,42,37,4,11,10,2.64,3.05,135,78.8%,4.7%
52072,298,"40,313","15,233",298,0,0,0,0,0,0,0,34.7,27,57,10,19,37,48,31,13,17,29,5,5,85.1%,34,"$70,000",125,79,34,113,92,71,12,21,18,2.64,2.83,361,91.2%,11.9%
52073,"1,383","48,750","18,227","1,369",10,0,0,0,3,1,9,36.4,83,302,55,49,175,210,152,85,91,114,54,13,72.5%,298,"$106,300",554,413,62,475,397,361,19,78,65,2.91,3.21,"1,544",85.7%,9.9%
52074,346,"31,719","13,954",341,1,1,1,1,0,1,2,35.0,29,71,17,16,40,42,51,25,13,25,13,4,82.0%,29,"$83,600",135,98,30,128,100,82,12,28,24,2.7,3.11,321,72.1%,4.9%
52075,182,"50,750","16,814",182,0,0,0,0,0,0,0,38.2,7,47,10,4,14,34,22,10,4,13,14,3,71.2%,56,"$55,600",62,55,5,60,51,45,3,9,8,3.03,3.25,182,75.2%,5.4%
52076,"2,476","37,639","17,393","2,449",1,1,4,1,1,19,11,38.4,145,568,89,68,257,367,328,95,90,186,183,100,69.3%,471,"$67,100",961,703,198,901,650,567,51,251,215,2.62,3.12,"2,243",88.6%,13.7%
52077,471,"27,000","13,561",449,0,0,0,0,7,15,8,37.3,45,99,13,13,52,72,68,20,18,37,27,7,65.9%,88,"$44,700",197,138,41,179,127,107,12,52,48,2.63,3.18,446,81.1%,17.9%
52078,916,"42,500","14,165",914,0,0,0,0,2,0,4,34.9,63,230,38,32,96,149,141,44,30,45,38,10,67.4%,165,"$80,200",307,260,40,300,250,220,19,50,43,3.04,3.4,965,84.7%,5.8%
52079,824,"40,833","20,715",814,2,2,2,1,2,1,5,37.2,58,188,33,30,75,149,129,47,36,46,26,7,73.4%,116,"$83,300",320,242,58,300,221,198,11,79,66,2.75,3.27,763,86.3%,10.4%
52101,"13,759","39,481","17,072","13,368",101,10,155,1,41,83,120,34.7,619,2176,1695,1249,1193,1842,1670,597,530,980,815,393,71.0%,2423,"$96,800","5,151","3,454","1,403","4,857","3,161","2,751",289,"1,696","1,420",2.37,2.94,"11,481",85.5%,26.3%
52132,"1,909","34,550","16,545","1,885",2,1,10,0,4,7,9,34.6,103,423,136,91,210,322,221,82,61,130,101,29,74.4%,335,"$70,900",782,530,201,731,490,422,39,241,188,2.61,3.23,"1,844",82.1%,14.6%
52133,591,"37,500","16,124",573,0,0,1,0,13,4,18,36.5,42,121,20,27,75,103,73,30,27,52,16,5,74.1%,65,"$43,900",229,168,53,221,166,151,10,55,43,2.67,3.09,658,81.6%,16.8%
52134,406,"33,542","14,734",405,0,0,0,0,1,0,3,39.2,14,110,15,6,26,72,44,29,16,32,35,7,61.1%,75,"$50,300",175,130,25,155,113,97,10,42,40,2.62,3.19,420,84.3%,10.4%
52135,986,"32,386","16,024",964,2,0,1,0,3,16,24,38.5,63,199,42,36,100,143,114,59,72,94,46,18,68.8%,265,"$71,100",445,323,70,393,265,226,28,128,107,2.5,3.01,971,79.6%,14.7%
52136,"6,107","35,766","18,932","6,036",10,12,12,0,7,30,48,39.0,404,1209,178,232,689,935,728,288,257,537,433,217,66.6%,1398,"$67,400","2,633","1,914",527,"2,441","1,610","1,371",156,831,730,2.41,3.02,"6,071",81.5%,14.4%
52140,594,"37,639","15,481",589,0,0,0,0,0,5,4,40.8,35,120,29,10,62,79,105,45,29,51,24,5,71.0%,35,"$47,200",321,186,42,228,168,155,7,60,50,2.6,3.09,556,82.1%,8.7%
52141,"1,461","32,159","15,361","1,455",0,2,1,0,1,2,7,40.1,90,296,50,39,139,241,192,63,69,128,111,43,69.4%,265,"$56,700",655,467,138,605,402,346,38,203,175,2.41,2.97,"1,466",89.1%,17.5%
52142,"1,971","33,906","13,419","1,812",73,6,33,2,18,27,47,30.0,104,278,271,248,158,258,200,71,80,144,106,53,58.6%,266,"$59,200",670,440,164,604,393,335,36,211,182,2.45,3.05,"1,543",85.7%,18.9%
52144,"1,433","36,094","18,986","1,427",0,1,1,0,0,4,1,37.6,84,330,50,55,155,242,147,58,74,129,92,17,65.8%,218,"$68,800",562,425,109,534,385,350,23,149,131,2.68,3.25,"1,480",78.3%,9.5%
52146,912,"30,078","15,733",894,9,5,0,0,0,4,6,45.6,48,135,17,21,89,140,113,74,76,127,56,16,53.7%,198,"$70,000","1,057",321,49,370,267,231,18,103,92,2.3,2.71,860,84.3%,9.6%
52147,"1,224","32,688","16,026","1,214",1,0,1,0,4,4,9,39.1,72,251,34,36,130,209,148,67,62,99,92,24,66.3%,181,"$52,600",518,392,94,486,358,308,25,128,120,2.52,2.99,"1,335",87.6%,8.5%
52151,"2,319","33,333","17,446","2,299",3,0,5,0,6,6,14,42.1,140,442,58,72,207,341,308,172,131,226,160,62,63.9%,377,"$73,300","1,281",740,183,923,640,555,52,283,249,2.45,2.98,"2,214",86.2%,12.9%
52154,"1,155","38,938","24,522","1,148",0,0,0,0,3,4,11,39.4,55,269,36,33,110,194,152,79,52,107,54,14,66.5%,219,"$64,000",471,369,76,445,326,290,22,119,107,2.59,3.1,"1,104",87.1%,11.1%
52155,"1,363","37,105","16,148","1,352",0,2,4,0,0,5,5,38.9,79,284,42,59,136,212,158,65,54,130,119,25,66.0%,296,"$54,600",588,456,86,542,383,319,43,159,136,2.51,3.02,"1,398",77.7%,13.2%
