member_number,date_joined,date_expired,status,member_level,2016 Full Year Member
30934,2015,2016,Expired,Primary,Yes
30935,2015,2017,Active,Primary,Yes
30936,2015,2017,Active,Primary,Yes
30937,2015,2017,Active,Primary,Yes
30938,2015,2017,Active,Primary,Yes
30940,2015,2017,Active,Primary,Yes
30941,2015,2016,Expired,Primary,Yes
30942,2015,2016,Expired,Primary,Yes
30943,2015,2017,Active,Primary,Yes
30944,2015,2016,Expired,Primary,Yes
30945,2015,2016,Expired,Primary,Yes
30947,2015,2016,Expired,Primary,Yes
30948,2015,2017,Active,Primary,Yes
30949,2015,2017,Active,Primary,Yes
30950,2015,2017,Active,Primary,Yes
30951,2015,2017,Active,Primary,Yes
30953,2015,2017,Active,Primary,Yes
30954,2015,2017,Active,Primary,Yes
30956,2015,2016,Expired,Primary,Yes
30957,2015,2016,Expired,Primary,Yes
30958,2015,2016,Expired,Primary,Yes
30960,2015,2017,Active,Primary,Yes
30961,2015,2016,Expired,Primary,Yes
30962,2015,2016,Expired,Primary,Yes
30963,2015,2016,Expired,Primary,Yes
30964,2015,2018,Active,Primary,Yes
30966,2015,2016,Expired,Primary,Yes
30967,2015,2017,Active,Primary,Yes
30968,2015,2017,Active,Primary,Yes
30969,2015,2017,Active,Primary,Yes
30970,2015,2016,Expired,Primary,Yes
30971,2015,2017,Active,Primary,Yes
30972,2015,2018,Active,Primary,Yes
30973,2015,2016,Expired,Primary,Yes
30974,2015,2017,Active,Primary,Yes
30975,2015,2016,Expired,Primary,Yes
30976,2015,2017,Active,Primary,Yes
30977,2015,2017,Active,Primary,Yes
30978,2015,2016,Expired,Primary,Yes
30979,2015,2016,Expired,Primary,Yes
30981,2015,2017,Active,Primary,Yes
30983,2015,2017,Active,Primary,Yes
30984,2015,2017,Active,Primary,Yes
30985,2015,2016,Expired,Primary,Yes
30986,2015,2016,Expired,Primary,Yes
30987,2015,2016,Expired,Primary,Yes
30988,2015,2017,Active,Primary,Yes
30989,2015,2016,Expired,Primary,Yes
30990,2015,2017,Active,Primary,Yes
30991,2015,2016,Expired,Primary,Yes
30992,2015,2016,Expired,Primary,Yes
30994,2015,2016,Expired,Primary,Yes
30995,2015,2016,Expired,Primary,Yes
30996,2015,2016,Expired,Primary,Yes
30998,2015,2017,Active,Primary,Yes
31000,2015,2017,Active,Primary,Yes
31001,2015,2017,Active,Primary,Yes
31002,2015,2019,Active,Primary,Yes
31003,2015,2017,Active,Primary,Yes
31004,2015,2017,Active,Primary,Yes
31005,2015,2017,Active,Primary,Yes
31006,2015,2018,Active,Primary,Yes
31007,2015,2017,Active,Primary,Yes
31010,2015,2016,Expired,Primary,Yes
31011,2015,2016,Expired,Primary,Yes
31012,2015,2016,Expired,Primary,Yes
31014,2015,2016,Expired,Primary,Yes
31015,2015,2017,Active,Primary,Yes
31016,2015,2016,Expired,Primary,Yes
31017,2015,2016,Expired,Primary,Yes
31018,2015,2016,Expired,Primary,Yes
31019,2015,2017,Active,Primary,Yes
31020,2015,2016,Expired,Primary,Yes
31021,2015,2016,Expired,Primary,Yes
31022,2015,2018,Active,Primary,Yes
31023,2015,2016,Expired,Primary,Yes
31024,2015,2016,Expired,Primary,Yes
31025,2015,2017,Active,Primary,Yes
31026,2015,2018,Active,Primary,Yes
31028,2015,2016,Expired,Primary,Yes
31030,2015,2017,Active,Primary,Yes
31031,2015,2016,Expired,Primary,Yes
31033,2015,2016,Expired,Primary,Yes
31034,2015,2016,Expired,Primary,Yes
31036,2015,2016,Expired,Primary,Yes
31038,2015,2016,Expired,Primary,Yes
31039,2015,2016,Expired,Primary,Yes
31040,2015,2017,Active,Primary,Yes
31041,2015,2017,Active,Primary,Yes
31042,2015,2019,Active,Primary,Yes
31043,2015,2017,Active,Primary,Yes
31044,2015,2017,Active,Primary,Yes
31045,2015,2016,Expired,Primary,Yes
31046,2015,2017,Active,Primary,Yes
31047,2015,2016,Expired,Primary,Yes
31049,2015,2016,Expired,Primary,Yes
31050,2015,2016,Expired,Primary,Yes
31051,2015,2016,Expired,Primary,Yes
31052,2015,2016,Expired,Primary,Yes
31055,2015,2017,Active,Primary,Yes
31056,2015,2018,Active,Primary,Yes
31057,2015,2016,Expired,Primary,Yes
31058,2015,2017,Active,Primary,Yes
31059,2015,2017,Active,Primary,Yes
31060,2015,2016,Expired,Primary,Yes
31061,2015,2016,Expired,Primary,Yes
31063,2015,2016,Expired,Primary,Yes
31064,2015,2017,Active,Primary,Yes
31065,2015,2016,Expired,Primary,Yes
31066,2015,2016,Expired,Primary,Yes
31068,2015,2017,Active,Primary,Yes
31069,2015,2017,Active,Primary,Yes
31070,2015,2016,Expired,Primary,Yes
31073,2015,2017,Active,Primary,Yes
31075,2015,2016,Expired,Primary,Yes
31076,2015,2016,Expired,Primary,Yes
31077,2015,2017,Active,Primary,Yes
31078,2015,2017,Active,Primary,Yes
31079,2015,2017,Active,Primary,Yes
31080,2015,2017,Active,Primary,Yes
31081,2015,2017,Active,Primary,Yes
31082,2015,2016,Expired,Primary,Yes
31083,2015,2016,Expired,Primary,Yes
31084,2015,2016,Expired,Primary,Yes
31085,2015,2016,Expired,Primary,Yes
31086,2015,2016,Expired,Primary,Yes
31087,2015,2016,Expired,Primary,Yes
31088,2015,2017,Active,Primary,Yes
31089,2015,2016,Expired,Primary,Yes
31090,2015,2017,Active,Primary,Yes
31091,2015,2016,Expired,Primary,Yes
31093,2015,2016,Expired,Primary,Yes
31094,2015,2016,Expired,Primary,Yes
31095,2015,2016,Expired,Primary,Yes
31096,2015,2017,Active,Primary,Yes
31098,2015,2017,Active,Primary,Yes
31100,2015,2017,Active,Primary,Yes
31101,2015,2017,Active,Primary,Yes
31102,2015,2016,Expired,Primary,Yes
31104,2015,2018,Active,Primary,Yes
31105,2015,2016,Expired,Primary,Yes
31106,2015,2016,Expired,Primary,Yes
31107,2015,2016,Expired,Primary,Yes
31108,2015,2016,Expired,Primary,Yes
31109,2015,2017,Active,Primary,Yes
31110,2015,2016,Expired,Primary,Yes
31113,2015,2017,Active,Primary,Yes
31114,2015,2019,Active,Primary,Yes
31115,2015,2017,Active,Primary,Yes
31117,2015,2016,Expired,Primary,Yes
31118,2015,2016,Expired,Primary,Yes
31119,2015,2017,Active,Primary,Yes
31120,2015,2017,Active,Primary,Yes
31121,2015,2016,Expired,Primary,Yes
31122,2015,2016,Expired,Primary,Yes
31123,2015,2018,Active,Primary,Yes
31125,2015,2018,Active,Primary,Yes
31126,2015,2017,Active,Primary,Yes
31128,2015,2016,Expired,Primary,Yes
31129,2015,2016,Expired,Primary,Yes
31131,2015,2016,Expired,Primary,Yes
31133,2015,2017,Active,Primary,Yes
31134,2015,2016,Expired,Primary,Yes
31135,2015,2016,Expired,Primary,Yes
31136,2015,2016,Expired,Primary,Yes
31137,2015,2017,Active,Primary,Yes
31138,2015,2016,Expired,Primary,Yes
31139,2015,2016,Expired,Primary,Yes
31141,2015,2017,Active,Primary,Yes
31143,2015,2016,Expired,Primary,Yes
31144,2015,2016,Expired,Primary,Yes
31145,2015,2016,Expired,Primary,Yes
31146,2015,2017,Active,Primary,Yes
31148,2015,2017,Active,Primary,Yes
31149,2015,2016,Expired,Primary,Yes
31150,2015,2016,Expired,Primary,Yes
31152,2015,2019,Active,Primary,Yes
31153,2015,2016,Expired,Primary,Yes
31154,2015,2016,Expired,Primary,Yes
31155,2015,2017,Active,Primary,Yes
31156,2015,2016,Expired,Primary,Yes
31157,2015,2016,Expired,Primary,Yes
31159,2015,2016,Expired,Primary,Yes
31161,2015,2016,Expired,Primary,Yes
31162,2015,2016,Expired,Primary,Yes
31163,2015,2016,Expired,Primary,Yes
31164,2015,2016,Expired,Primary,Yes
31166,2015,2016,Expired,Primary,Yes
31167,2015,2016,Expired,Primary,Yes
31168,2015,2016,Expired,Primary,Yes
31170,2015,2016,Expired,Primary,Yes
31171,2015,2017,Active,Primary,Yes
31172,2015,2016,Expired,Primary,Yes
31173,2015,2016,Expired,Primary,Yes
31174,2015,2017,Active,Primary,Yes
31178,2015,2016,Expired,Primary,Yes
31179,2015,2017,Active,Primary,Yes
31180,2015,2016,Expired,Primary,Yes
31181,2015,2016,Expired,Primary,Yes
31182,2015,2016,Expired,Primary,Yes
31183,2015,2016,Expired,Primary,Yes
31184,2015,2016,Expired,Primary,Yes
31185,2015,2017,Active,Primary,Yes
31186,2015,2016,Expired,Primary,Yes
31187,2015,2017,Active,Primary,Yes
31188,2015,2016,Expired,Primary,Yes
31189,2015,2017,Active,Primary,Yes
31191,2015,2017,Active,Primary,Yes
31192,2015,2016,Expired,Primary,Yes
31193,2015,2017,Active,Primary,Yes
31194,2015,2016,Expired,Primary,Yes
31195,2015,2016,Expired,Primary,Yes
31203,2015,2017,Active,Primary,Yes
31205,2015,2017,Active,Primary,Yes
31206,2015,2016,Expired,Primary,Yes
31211,2015,2016,Expired,Primary,Yes
31212,2015,2016,Expired,Primary,Yes
31214,2015,2017,Active,Primary,Yes
31215,2015,2016,Expired,Primary,Yes
31221,2015,2016,Expired,Primary,Yes
31222,2015,2017,Active,Primary,Yes
31225,2015,2016,Expired,Primary,Yes
31226,2015,2016,Expired,Primary,Yes
31227,2015,2016,Expired,Primary,Yes
31228,2015,2017,Active,Primary,Yes
31229,2015,2016,Expired,Primary,Yes
31231,2015,2016,Expired,Primary,Yes
31232,2015,2017,Active,Primary,Yes
31239,2015,2016,Expired,Primary,Yes
31240,2015,2016,Expired,Primary,Yes
31241,2015,2017,Active,Primary,Yes
31244,2015,2016,Expired,Primary,Yes
31245,2015,2016,Expired,Primary,Yes
31247,2015,2016,Expired,Primary,Yes
31248,2015,2017,Active,Primary,Yes
31249,2015,2016,Expired,Primary,Yes
31251,2015,2016,Expired,Primary,Yes
31252,2015,2016,Expired,Primary,Yes
31253,2015,2016,Expired,Primary,Yes
31254,2015,2016,Expired,Primary,Yes
31255,2015,2016,Expired,Primary,Yes
31256,2015,2017,Active,Primary,Yes
31257,2015,2017,Active,Primary,Yes
31258,2015,2016,Expired,Primary,Yes
31259,2015,2017,Active,Primary,Yes
31260,2015,2017,Active,Primary,Yes
31261,2015,2016,Expired,Primary,Yes
31264,2015,2017,Active,Primary,Yes
31266,2015,2018,Active,Primary,Yes
31267,2015,2016,Expired,Primary,Yes
31268,2015,2016,Expired,Primary,Yes
31269,2015,2016,Expired,Primary,Yes
31270,2015,2016,Expired,Primary,Yes
31272,2015,2016,Expired,Primary,Yes
31273,2015,2016,Expired,Primary,Yes
31274,2015,2016,Expired,Primary,Yes
31275,2015,2017,Active,Primary,Yes
31276,2015,2016,Expired,Primary,Yes
31277,2015,2016,Expired,Primary,Yes
31278,2015,2016,Expired,Primary,Yes
31279,2015,2016,Expired,Primary,Yes
31280,2015,2016,Expired,Primary,Yes
31281,2015,2016,Expired,Primary,Yes
31282,2015,2017,Active,Primary,Yes
31283,2015,2017,Active,Primary,Yes
31284,2015,2016,Expired,Primary,Yes
31285,2015,2016,Expired,Primary,Yes
31287,2015,2016,Expired,Primary,Yes
31288,2015,2016,Expired,Primary,Yes
31289,2015,2017,Active,Primary,Yes
31290,2015,2016,Expired,Primary,Yes
31291,2015,2016,Expired,Primary,Yes
31292,2015,2016,Expired,Primary,Yes
31293,2015,2016,Expired,Primary,Yes
31294,2015,2016,Expired,Primary,Yes
31295,2015,2017,Active,Primary,Yes
31296,2015,2017,Active,Primary,Yes
31297,2015,2016,Expired,Primary,Yes
31298,2015,2016,Expired,Primary,Yes
31299,2015,2017,Active,Primary,Yes
31300,2015,2016,Expired,Primary,Yes
31301,2015,2017,Active,Primary,Yes
31302,2015,2018,Active,Primary,Yes
31303,2015,2016,Expired,Primary,Yes
31304,2015,2016,Expired,Primary,Yes
31305,2015,2017,Active,Primary,Yes
31306,2015,2016,Expired,Primary,Yes
31308,2015,2016,Expired,Primary,Yes
31309,2015,2016,Expired,Primary,Yes
31310,2015,2018,Active,Primary,Yes
31311,2015,2016,Expired,Primary,Yes
31312,2015,2016,Expired,Primary,Yes
31313,2015,2017,Active,Primary,Yes
31316,2015,2016,Expired,Primary,Yes
31317,2015,2017,Active,Primary,Yes
31319,2015,2017,Active,Primary,Yes
31320,2015,2018,Active,Primary,Yes
31321,2015,2017,Active,Primary,Yes
31322,2015,2016,Expired,Primary,Yes
31323,2015,2017,Active,Primary,Yes
31324,2015,2017,Active,Primary,Yes
31325,2015,2016,Expired,Primary,Yes
31326,2015,2016,Expired,Primary,Yes
31328,2015,2017,Active,Primary,Yes
31330,2015,2016,Expired,Primary,Yes
31331,2015,2016,Expired,Primary,Yes
31332,2015,2017,Active,Primary,Yes
31333,2015,2016,Expired,Primary,Yes
31334,2015,2016,Expired,Primary,Yes
31335,2015,2016,Expired,Primary,Yes
31337,2015,2016,Expired,Primary,Yes
31338,2015,2016,Expired,Primary,Yes
31340,2015,2018,Active,Primary,Yes
31341,2015,2016,Expired,Primary,Yes
31342,2015,2016,Expired,Primary,Yes
31343,2015,2016,Expired,Primary,Yes
31344,2015,2016,Expired,Primary,Yes
31345,2015,2016,Expired,Primary,Yes
31346,2015,2020,Active,Primary,Yes
31347,2015,2016,Expired,Primary,Yes
31349,2015,2016,Expired,Primary,Yes
31351,2015,2017,Active,Primary,Yes
31352,2015,2017,Active,Primary,Yes
31353,2015,2017,Active,Primary,Yes
31354,2015,2018,Active,Primary,Yes
31355,2015,2017,Active,Primary,Yes
31356,2015,2017,Active,Primary,Yes
31357,2015,2016,Expired,Primary,Yes
31359,2015,2016,Expired,Primary,Yes
31360,2015,2016,Expired,Primary,Yes
31361,2015,2016,Expired,Primary,Yes
31362,2015,2016,Expired,Primary,Yes
31363,2015,2017,Active,Primary,Yes
31364,2015,2017,Active,Primary,Yes
31366,2015,2016,Expired,Primary,Yes
31367,2015,2017,Active,Primary,Yes
31368,2015,2016,Expired,Primary,Yes
31369,2015,2016,Expired,Primary,Yes
31370,2015,2016,Expired,Primary,Yes
31371,2015,2016,Expired,Primary,Yes
31372,2015,2016,Expired,Primary,Yes
31373,2015,2016,Expired,Primary,Yes
31374,2015,2016,Expired,Primary,Yes
31376,2015,2017,Active,Primary,Yes
31377,2015,2016,Expired,Primary,Yes
31378,2015,2017,Active,Primary,Yes
31379,2015,2016,Expired,Primary,Yes
31380,2015,2016,Expired,Primary,Yes
31382,2015,2016,Expired,Primary,Yes
31384,2015,2017,Active,Primary,Yes
31387,2015,2016,Expired,Primary,Yes
31389,2015,2017,Active,Primary,Yes
31390,2015,2017,Active,Primary,Yes
31392,2015,2017,Active,Primary,Yes
31393,2015,2019,Active,Primary,Yes
31395,2015,2016,Expired,Primary,Yes
31396,2015,2018,Active,Primary,Yes
31398,2015,2016,Expired,Primary,Yes
31399,2015,2016,Expired,Primary,Yes
31400,2015,2017,Active,Primary,Yes
31401,2015,2017,Active,Primary,Yes
31403,2015,2016,Expired,Primary,Yes
31404,2015,2017,Active,Primary,Yes
31406,2015,2017,Active,Primary,Yes
31407,2015,2016,Expired,Primary,Yes
31409,2015,2016,Expired,Primary,Yes
31410,2015,2017,Active,Primary,Yes
31411,2015,2016,Expired,Primary,Yes
31412,2015,2016,Expired,Primary,Yes
31413,2015,2017,Active,Primary,Yes
31414,2015,2016,Expired,Primary,Yes
31415,2015,2016,Expired,Primary,Yes
31416,2015,2016,Expired,Primary,Yes
31418,2015,2016,Expired,Primary,Yes
31420,2015,2016,Expired,Primary,Yes
31422,2015,2017,Active,Primary,Yes
31423,2015,2017,Active,Primary,Yes
31424,2015,2017,Active,Primary,Yes
31426,2015,2016,Expired,Primary,Yes
31434,2015,2016,Expired,Primary,Yes
31435,2015,2017,Active,Primary,Yes
31436,2015,2016,Expired,Primary,Yes
31437,2015,2017,Active,Primary,Yes
31439,2015,2017,Active,Primary,Yes
31440,2015,2016,Expired,Primary,Yes
31441,2015,2016,Expired,Primary,Yes
31442,2015,2016,Expired,Primary,Yes
31443,2015,2017,Active,Primary,Yes
31444,2015,2017,Active,Primary,Yes
31445,2015,2017,Active,Primary,Yes
31446,2015,2017,Active,Primary,Yes
31447,2015,2017,Active,Primary,Yes
31449,2015,2016,Expired,Primary,Yes
31450,2015,2016,Expired,Primary,Yes
31451,2015,2016,Expired,Primary,Yes
31453,2015,2016,Expired,Primary,Yes
31454,2015,2016,Expired,Primary,Yes
31455,2015,2017,Active,Primary,Yes
31456,2015,2016,Expired,Primary,Yes
31457,2015,2017,Active,Primary,Yes
31458,2015,2016,Expired,Primary,Yes
31459,2015,2016,Expired,Primary,Yes
31460,2015,2017,Active,Primary,Yes
31461,2015,2016,Expired,Primary,Yes
31462,2015,2016,Expired,Primary,Yes
31463,2015,2016,Expired,Primary,Yes
31464,2015,2017,Active,Primary,Yes
31465,2015,2016,Expired,Primary,Yes
31466,2015,2017,Active,Primary,Yes
31467,2015,2016,Expired,Primary,Yes
31468,2015,2016,Expired,Primary,Yes
31469,2015,2016,Expired,Primary,Yes
31470,2015,2017,Active,Primary,Yes
31471,2015,2016,Expired,Primary,Yes
31472,2015,2017,Active,Primary,Yes
31473,2015,2016,Expired,Primary,Yes
31474,2015,2016,Expired,Primary,Yes
31475,2015,2016,Expired,Primary,Yes
31476,2015,2017,Active,Primary,Yes
31478,2015,2017,Active,Primary,Yes
31481,2015,2016,Expired,Primary,Yes
31482,2015,2016,Expired,Primary,Yes
31483,2015,2017,Active,Primary,Yes
31484,2015,2016,Expired,Primary,Yes
31485,2015,2016,Expired,Primary,Yes
31486,2015,2016,Expired,Primary,Yes
31487,2015,2016,Expired,Primary,Yes
31488,2015,2016,Expired,Primary,Yes
31489,2015,2017,Active,Primary,Yes
31490,2015,2016,Expired,Primary,Yes
31491,2015,2017,Active,Primary,Yes
31492,2015,2017,Active,Primary,Yes
31494,2015,2016,Expired,Primary,Yes
31495,2015,2017,Active,Primary,Yes
31496,2015,2016,Expired,Primary,Yes
31497,2015,2016,Expired,Primary,Yes
31499,2015,2016,Expired,Primary,Yes
31501,2015,2016,Expired,Primary,Yes
31503,2015,2016,Expired,Primary,Yes
31504,2015,2016,Expired,Primary,Yes
31507,2015,2016,Expired,Primary,Yes
31509,2015,2016,Expired,Primary,Yes
31511,2015,2016,Expired,Primary,Yes
31512,2015,2016,Expired,Primary,Yes
31513,2015,2016,Expired,Primary,Yes
31515,2015,2019,Active,Primary,Yes
31517,2015,2018,Active,Primary,Yes
31519,2015,2017,Active,Primary,Yes
31520,2015,2016,Expired,Primary,Yes
31522,2015,2018,Active,Primary,Yes
31523,2015,2016,Expired,Primary,Yes
31524,2015,2016,Expired,Primary,Yes
31525,2015,2016,Expired,Primary,Yes
31526,2015,2016,Expired,Primary,Yes
31528,2015,2017,Active,Primary,Yes
31529,2015,2016,Expired,Primary,Yes
31530,2015,2016,Expired,Primary,Yes
31531,2015,2016,Expired,Primary,Yes
31533,2015,2016,Expired,Primary,Yes
31534,2015,2018,Active,Primary,Yes
31536,2015,2017,Active,Primary,Yes
31538,2015,2016,Expired,Primary,Yes
31540,2015,2016,Expired,Primary,Yes
31541,2015,2016,Expired,Primary,Yes
31542,2015,2016,Expired,Primary,Yes
31543,2015,2016,Expired,Primary,Yes
31544,2015,2017,Active,Primary,Yes
31545,2015,2017,Active,Primary,Yes
31546,2015,2016,Expired,Primary,Yes
31547,2015,2016,Expired,Primary,Yes
31548,2015,2018,Active,Primary,Yes
31549,2015,2017,Active,Primary,Yes
31550,2015,2016,Expired,Primary,Yes
31552,2015,2020,Active,Primary,Yes
31553,2015,2016,Expired,Primary,Yes
31554,2015,2017,Active,Primary,Yes
31555,2015,2016,Expired,Primary,Yes
31557,2015,2016,Expired,Primary,Yes
31558,2015,2017,Active,Primary,Yes
31560,2015,2016,Expired,Primary,Yes
31561,2015,2017,Active,Primary,Yes
31562,2015,2017,Active,Primary,Yes
31563,2015,2016,Expired,Primary,Yes
31567,2015,2016,Expired,Primary,Yes
31568,2015,2017,Active,Primary,Yes
31569,2015,2016,Expired,Primary,Yes
31570,2015,2016,Expired,Primary,Yes
31571,2015,2016,Expired,Primary,Yes
31572,2015,2016,Expired,Primary,Yes
31573,2015,2017,Active,Primary,Yes
31574,2015,2016,Expired,Primary,Yes
31575,2015,2016,Expired,Primary,Yes
31576,2015,2016,Expired,Primary,Yes
31581,2015,2016,Expired,Primary,Yes
31594,2015,2017,Active,Primary,Yes
31595,2015,2016,Expired,Primary,Yes
31596,2015,2016,Expired,Primary,Yes
31597,2015,2016,Expired,Primary,Yes
31598,2015,2016,Expired,Primary,Yes
31599,2015,2018,Active,Primary,Yes
31600,2015,2018,Active,Primary,Yes
31601,2015,2016,Expired,Primary,Yes
31602,2015,2017,Active,Primary,Yes
31603,2015,2016,Expired,Primary,Yes
31604,2015,2017,Active,Primary,Yes
31605,2015,2017,Active,Primary,Yes
31606,2015,2017,Active,Primary,Yes
31607,2015,2017,Active,Primary,Yes
31608,2015,2017,Active,Primary,Yes
31609,2015,2017,Active,Primary,Yes
31610,2015,2017,Active,Primary,Yes
31618,2015,2016,Expired,Primary,Yes
31619,2015,2016,Expired,Primary,Yes
31620,2015,2017,Active,Primary,Yes
31621,2015,2017,Active,Primary,Yes
31622,2015,2016,Expired,Primary,Yes
31623,2015,2016,Expired,Primary,Yes
31624,2015,2016,Expired,Primary,Yes
31625,2015,2017,Active,Primary,Yes
31626,2015,2016,Expired,Primary,Yes
31627,2015,2016,Expired,Primary,Yes
31628,2015,2017,Active,Primary,Yes
31629,2015,2016,Expired,Primary,Yes
31630,2015,2016,Expired,Primary,Yes
31631,2015,2017,Active,Primary,Yes
31633,2015,2016,Expired,Primary,Yes
31634,2015,2017,Active,Primary,Yes
31635,2015,2017,Active,Primary,Yes
31636,2015,2017,Active,Primary,Yes
31637,2015,2017,Active,Primary,Yes
31638,2015,2016,Expired,Primary,Yes
31639,2015,2016,Expired,Primary,Yes
31641,2015,2016,Expired,Primary,Yes
31642,2015,2016,Expired,Primary,Yes
31643,2015,2017,Active,Primary,Yes
31645,2015,2016,Expired,Primary,Yes
31646,2015,2017,Active,Primary,Yes
31647,2015,2016,Expired,Primary,Yes
31648,2015,2018,Active,Primary,Yes
31649,2015,2017,Active,Primary,Yes
31651,2015,2017,Active,Primary,Yes
31652,2015,2017,Active,Primary,Yes
31653,2015,2017,Active,Primary,Yes
31654,2015,2017,Active,Primary,Yes
31655,2015,2017,Active,Primary,Yes
31656,2015,2017,Active,Primary,Yes
31657,2015,2018,Active,Primary,Yes
31658,2015,2016,Expired,Primary,Yes
31659,2015,2016,Expired,Primary,Yes
31660,2015,2016,Expired,Primary,Yes
31661,2015,2016,Expired,Primary,Yes
31662,2015,2017,Active,Primary,Yes
31664,2015,2017,Active,Primary,Yes
31665,2015,2016,Expired,Primary,Yes
31666,2015,2017,Active,Primary,Yes
31667,2015,2018,Active,Primary,Yes
31668,2015,2018,Active,Primary,Yes
31669,2015,2016,Expired,Primary,Yes
31670,2015,2016,Expired,Primary,Yes
31671,2015,2017,Active,Primary,Yes
31672,2015,2016,Expired,Primary,Yes
31673,2015,2016,Expired,Primary,Yes
31674,2015,2016,Expired,Primary,Yes
31675,2015,2016,Expired,Primary,Yes
31676,2015,2017,Active,Primary,Yes
31677,2015,2016,Expired,Primary,Yes
31678,2015,2017,Active,Primary,Yes
31679,2015,2016,Expired,Primary,Yes
31681,2015,2016,Expired,Primary,Yes
31682,2015,2016,Expired,Primary,Yes
31684,2015,2017,Active,Primary,Yes
31690,2015,2016,Expired,Primary,Yes
31708,2015,2017,Active,Primary,Yes
31709,2015,2016,Expired,Primary,Yes
31710,2015,2016,Expired,Primary,Yes
31712,2015,2017,Active,Primary,Yes
31713,2015,2016,Expired,Primary,Yes
31714,2015,2016,Expired,Primary,Yes
31715,2015,2016,Expired,Primary,Yes
31716,2015,2017,Active,Primary,Yes
31718,2015,2016,Expired,Primary,Yes
31719,2015,2016,Expired,Primary,Yes
31720,2015,2016,Expired,Primary,Yes
31721,2015,2017,Active,Primary,Yes
31723,2015,2016,Expired,Primary,Yes
31724,2015,2017,Active,Primary,Yes
